"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.809525500E0,-2.513187009E-1,-3.103672832E-2,-1.560626535E0,1.581037492E0
1.819491500E0,-5.375197342E-1,1.504924205E-1,-2.007611089E0,2.083765274E0
1.829456500E0,-8.036294787E-1,2.738829964E-1,-2.345464379E0,2.494400807E0
1.839422500E0,-9.147351276E-1,3.470223087E-1,-2.314879348E0,2.513131758E0
1.849387500E0,-7.585994862E-1,4.986093280E-1,-1.952539673E0,2.153252335E0
1.859353500E0,-4.009638964E-1,6.958534536E-1,-1.593541682E0,1.784477281E0
1.869319708E0,1.010185807E-1,8.287749910E-1,-1.393094451E0,1.624125885E0
1.879285708E0,6.809179106E-1,9.617339507E-1,-1.206518571E0,1.686495910E0
1.889250708E0,1.228171980E0,1.071062558E0,-9.334775734E-1,1.878020712E0
1.899216708E0,1.661551232E0,1.120432354E0,-4.835653192E-1,2.061542280E0
1.909181708E0,1.773273396E0,9.870857236E-1,1.030758870E-1,2.032107626E0
1.919147708E0,1.604121341E0,6.995725751E-1,6.049225259E-1,1.851631261E0
1.929112708E0,1.262377022E0,3.571809688E-1,8.259110248E-1,1.550259014E0
1.939078708E0,7.515035976E-1,7.440231085E-2,8.821460366E-1,1.161238559E0
1.949043708E0,3.741520006E-1,-1.001686513E-1,7.116301185E-1,8.102104071E-1
1.959008708E0,9.047944956E-2,-1.879213250E-1,4.246125215E-1,4.730716104E-1
1.968974708E0,-1.499389084E-1,-2.311264014E-1,1.225944775E-1,3.015468382E-1
1.978940708E0,-2.709602657E-1,-2.468922490E-1,-2.050560057E-2,3.671453770E-1
1.988905708E0,-4.518579152E-1,-2.999007672E-1,1.672373843E-1,5.675247910E-1
1.998870708E0,-5.702407530E-1,-3.288558868E-1,4.614944190E-1,8.039264950E-1
2.008836708E0,-5.187411818E-1,-3.241655427E-1,5.671033198E-1,8.341354135E-1
2.018801708E0,-4.495374842E-1,-2.412026158E-1,4.584871960E-1,6.859104610E-1
2.028767708E0,-3.868037673E-1,-1.317839617E-1,3.200572890E-1,5.190576415E-1
2.038732708E0,-2.965382893E-1,-3.549756914E-2,1.626748019E-1,3.400854681E-1
2.048698708E0,-2.672635098E-1,1.212262291E-1,-1.056433994E-1,3.119072139E-1
2.058663708E0,-1.917012210E-1,3.197225359E-1,-4.228525096E-1,5.637163320E-1
2.068629708E0,-3.519157704E-2,4.823698559E-1,-7.691573650E-1,9.085825098E-1
2.078594708E0,5.177281883E-2,5.792117339E-1,-9.937880945E-1,1.151425827E0
2.088560708E0,9.440625686E-2,6.452174431E-1,-1.144074401E0,1.316861543E0
