"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.886146667E0,-6.277062017E-1,-6.483342429E0,1.150087560E1,1.321733270E1
1.896201667E0,-2.405917864E0,-8.474689488E0,1.388461586E1,1.644358112E1
1.906257667E0,-1.317750739E0,-5.041117333E0,8.349791207E0,9.842171721E0
1.916312667E0,3.957307553E0,6.581082147E-1,3.678652936E-1,4.028487851E0
1.926367667E0,2.590481718E0,1.670056592E0,6.506074065E-1,3.150075324E0
1.936422667E0,8.083258161E-1,-8.712667072E-1,5.795812780E0,5.916412940E0
1.946477667E0,1.576402031E0,-3.756996855E0,5.814343776E0,7.099764945E0
1.956533667E0,4.076865864E-1,-3.703045181E0,-2.591791787E0,4.538296666E0
1.966588667E0,-8.579774478E-1,-2.727284052E0,-3.446509119E0,4.478016158E0
1.976643667E0,7.251868880E-1,-2.384591607E0,-3.008467882E0,3.906795637E0
1.986698667E0,1.871149355E0,-2.695465844E0,-7.302096462E-1,3.361538658E0
1.996753667E0,2.283043597E0,-3.788324482E0,2.404648726E0,5.034483682E0
2.006808667E0,2.674302724E0,-4.338470292E0,3.841020175E0,6.381822272E0
2.016864667E0,2.462649597E0,-4.752844339E0,4.070621622E0,6.724889050E0
2.026919667E0,3.053960974E0,-5.390040572E0,5.595923958E0,8.348268081E0
2.036974667E0,1.572996320E0,-3.495676602E0,9.206873739E-1,3.942301050E0
2.047029667E0,1.124664861E0,-9.043332964E-1,-1.221817226E0,1.890906421E0
2.057084667E0,5.373070782E-1,4.479475898E-1,-5.730916287E0,5.773452817E0
2.067139667E0,2.503526312E-1,-1.664655519E-1,-4.775340332E0,4.784794928E0
2.077195667E0,-6.149949396E-1,-1.470966500E-1,-4.210995144E0,4.258208109E0
2.087250667E0,-1.174119295E0,8.852450609E-1,-5.011160878E0,5.222446580E0
2.097305667E0,-1.903288868E0,2.756867455E0,-5.965076224E0,6.841415134E0
2.107360667E0,-2.138349568E0,4.011218589E0,-5.200151074E0,6.906807123E0
2.117415667E0,-1.935950537E0,4.241900017E0,-3.514840266E0,5.839154248E0
2.127470667E0,-1.446192140E0,4.137594461E0,-1.943177111E0,4.794486095E0
2.137526667E0,-1.492097899E0,4.323890260E0,-1.525224568E0,4.821689860E0
2.147581667E0,-1.134275929E0,4.550688552E0,-9.673651117E-1,4.788647350E0
2.157636667E0,-2.925407307E-1,5.651871287E0,-4.751061523E-1,5.679344591E0
2.167691667E0,1.053206769E0,7.914065468E0,-1.198859303E0,8.073347531E0
2.177746667E0,2.731013991E0,9.837984774E0,-2.399741743E0,1.048823828E1
