"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.972209375E0,1.193361312E0,-5.331285410E0,-5.290591713E0,7.605069100E0
1.982214375E0,5.941911310E0,-6.020187401E0,-6.287331482E0,1.053942615E1
1.992218375E0,6.700408031E0,-5.208506745E0,-4.765658512E0,9.733216907E0
2.002222375E0,2.407307747E0,-4.839854416E0,-1.823716156E0,5.704845483E0
2.012226375E0,-9.590045435E-1,-5.240393951E0,4.165117890E-1,5.343678559E0
2.022230375E0,-1.939195157E0,-1.140228102E0,-8.637974739E-1,2.409718668E0
2.032235375E0,-2.372034419E0,9.777333945E-1,2.528838178E-1,2.578072943E0
2.042239375E0,-4.686803547E0,2.014716625E-1,-1.294333810E-1,4.692917143E0
2.052243375E0,-6.298474520E0,-2.974674484E0,3.061356533E-1,6.972315871E0
2.062247375E0,-6.770552400E0,-6.488397932E0,-1.441344506E0,9.487737428E0
2.072252375E0,-4.801020426E0,-7.056777699E0,-2.284486690E0,8.835541187E0
2.082256375E0,6.693920253E-1,-9.721680146E0,1.194521838E0,9.817638870E0
2.092260375E0,3.742942780E0,-9.563029398E0,6.822643490E0,1.232921798E1
2.102264375E0,2.482354129E0,-5.298752087E0,7.012397332E0,9.133048343E0
2.112269375E0,2.016567152E1,4.212210195E0,1.402820125E-1,2.060137621E1
2.122273375E0,2.157656957E1,8.874179447E0,3.740276157E0,2.362814172E1
2.132277375E0,9.085738142E0,4.226700765E0,1.447418886E0,1.012475473E1
2.142281375E0,5.805013373E0,4.128626586E0,1.155968222E-1,7.124401756E0
2.152286375E0,2.405420266E0,5.866774004E0,-6.641665149E-1,6.375437321E0
2.162290375E0,1.069355609E0,7.352819889E0,-3.634270231E0,8.271360338E0
2.172294375E0,-1.362384729E0,8.993660867E0,-4.898735586E0,1.033148771E1
2.182298375E0,-2.925687096E0,1.032812880E1,-5.114179462E0,1.189053073E1
2.192302375E0,-2.188571303E0,9.259449563E0,-8.903660524E-1,9.556149971E0
2.202307375E0,-6.516586628E-1,5.645353981E0,1.283275555E0,5.825931405E0
2.212311375E0,-2.129334477E-1,1.246708238E0,-1.130581951E0,1.696419061E0
2.222315375E0,-1.367961657E0,6.620468992E-1,-1.749295135E0,2.317252394E0
2.232319375E0,-1.412009025E-1,-1.248971111E-1,-1.503838962E0,1.515608329E0
2.242324375E0,2.265470229E0,-3.530117871E0,-8.886072099E-1,4.287622922E0
2.252328375E0,2.034071348E0,-3.836486828E0,-1.778493206E0,4.692453038E0
2.262332375E0,-1.330202969E0,-4.015039160E0,1.577421493E0,4.514226175E0
2.272336375E0,-1.868444725E0,-4.116822812E0,2.420206997E0,5.128032534E0
2.282341375E0,-3.363877437E0,-4.651746565E0,1.776515093E0,6.009194904E0
2.292345375E0,-3.172908251E0,-4.351538234E0,6.473329657E-1,5.424230060E0
2.302349375E0,-2.583758297E0,-3.091203060E0,-3.155408996E-1,4.041151984E0
2.312353375E0,-2.614794733E0,-2.141586587E0,-6.101262555E-1,3.434501223E0
2.322358375E0,-2.357362293E0,-2.603863363E0,-6.564601770E-1,3.573262005E0
2.332362375E0,-1.622843249E0,-3.086136448E0,-9.556285805E-1,3.615395465E0
2.342366375E0,-9.312462759E-1,-2.474595459E0,-6.174332285E-1,2.715154895E0
2.352370375E0,-4.299709100E-1,-8.498512799E-1,-6.220788413E-1,1.137587037E0
2.362375375E0,5.316703624E-1,2.025612912E0,-6.436521435E-1,2.190906005E0
2.372379375E0,1.162196968E0,4.563144876E0,-7.944863337E-1,4.775374486E0
2.382383375E0,2.329406755E0,4.936345754E0,-1.217576825E0,5.592507358E0
2.392387375E0,1.937082558E0,3.294209032E0,-7.721230727E-1,3.898753137E0
2.402391375E0,2.440829396E0,2.366485704E0,-9.444106972E-1,3.528429437E0
2.412396375E0,3.908640300E0,2.406221627E0,-7.571629715E-1,4.651953061E0
2.422400375E0,3.023187371E0,3.376343116E0,4.419360673E-1,4.553532936E0
2.432404375E0,2.349789418E0,3.632815443E0,1.510785162E0,4.582720825E0
2.442408375E0,1.856839610E0,2.896446340E0,2.184979651E0,4.075707400E0
2.452413375E0,8.273871544E-1,6.579971176E-1,2.578888151E0,2.787147970E0
2.462417375E0,-5.185492104E-1,-1.917191500E0,2.788927739E0,3.423833300E0
2.472421375E0,-1.430092416E0,-2.847489942E0,2.014508172E0,3.769828440E0
2.482425375E0,-1.476354417E0,-2.307205462E0,5.621758711E-1,2.796222652E0
2.492430375E0,-9.803397909E-1,-1.764107886E0,-1.209101871E0,2.352672963E0
2.502434375E0,-3.011786762E-1,-1.621710643E0,-2.475422840E0,2.974621361E0
2.512438375E0,5.423453316E-1,-9.253142756E-1,-2.845981361E0,3.041373846E0
2.522442375E0,1.772623186E0,4.340259540E-1,-2.730487742E0,3.284225144E0
2.532447375E0,2.672646500E0,1.975981745E0,-2.188784727E0,3.979738905E0
2.542451375E0,3.614717141E0,2.865926213E0,-1.648697005E0,4.898766670E0
2.552455375E0,4.585939077E0,2.718102754E0,8.465037489E-1,5.397729930E0
2.562459375E0,3.830252527E0,1.716289356E0,5.420278863E0,6.855356047E0
2.572464375E0,4.442875836E0,8.076852536E-1,1.500443484E0,4.758448467E0
2.582468375E0,2.395434099E0,1.257417998E0,-1.091471094E0,2.917278474E0
2.592472375E0,3.171070763E0,1.702124476E-2,-8.643590990E-1,3.286806377E0
2.602476375E0,2.989700074E0,-3.036776007E0,-2.770278921E0,5.082790607E0
2.612480375E0,-5.550322912E-1,-6.688421239E0,2.318295291E-1,6.715413945E0
2.622485375E0,-6.011179765E0,-8.558139780E0,6.724281043E0,1.243350289E1
2.632489375E0,-7.172424515E0,-4.366341630E0,2.347518213E0,8.718913603E0
2.642493375E0,-6.119262623E0,2.669160390E-1,-2.801264487E0,6.735258120E0
2.652497375E0,-5.612665706E0,1.302781282E0,-3.555474614E0,6.770572733E0
2.662502375E0,-5.421033738E0,2.228175080E-1,-2.271392435E0,5.881877084E0
2.672506375E0,-2.825106801E0,7.022389054E-2,-2.156515698E0,3.554816421E0
2.682510375E0,-1.503376739E0,1.310794306E0,-1.339028172E0,2.402357130E0
2.692514375E0,-6.817305274E-1,1.890182042E0,-7.976406142E-1,2.161891582E0
2.702519375E0,3.801236158E-1,1.851181698E0,-3.762282738E-1,1.926892668E0
2.712523375E0,1.449642582E0,2.174291233E0,-1.965442139E-1,2.620617410E0
2.722527375E0,1.614504827E0,1.610652974E0,2.632913500E-2,2.280684560E0
2.732531375E0,1.381195660E0,1.075247995E0,-4.897765240E-1,1.817619527E0
2.742536375E0,-1.934010614E-1,-2.065645874E-2,-4.094372427E-1,4.532874536E-1
2.752540375E0,-3.617740664E-1,-1.036532410E0,1.390973666E-1,1.106629111E0
2.762544375E0,2.689309895E-2,-1.064354632E0,-1.280964151E-1,1.072372469E0
2.772548375E0,-3.209916741E-1,-4.351696694E-1,1.499371689E0,1.593902054E0
2.782553375E0,-2.713082481E-1,1.333895486E0,6.287796043E-1,1.499416261E0
2.792557375E0,-5.572206482E-2,2.914686145E0,-7.339392927E-1,3.006188144E0
2.802561375E0,9.751139881E-1,2.925949636E0,-1.394056903E0,3.384586121E0
2.812566250E0,1.427713476E0,4.038005853E0,-1.835792119E0,4.659827223E0
2.822570250E0,1.664899640E0,4.899252187E0,-2.046591698E0,5.564449693E0
2.832575250E0,1.919594121E0,4.714740958E0,-2.734100736E0,5.778315562E0
2.842579250E0,4.486455280E-1,3.968653198E0,2.223403752E-2,3.993993661E0
2.852583250E0,-1.708683591E0,2.252025288E0,1.543948961E0,3.221024046E0
2.862587250E0,-2.702443326E0,-4.256632662E-1,2.377099423E0,3.624222788E0
2.872592250E0,-2.827053924E0,-1.609950723E0,2.661918029E0,4.203567867E0
2.882596250E0,-2.057005882E0,-2.371358773E0,2.403545356E0,3.953687634E0
2.892600250E0,-9.674600559E-1,-4.193481563E0,1.535305168E0,4.569291908E0
2.902604250E0,-7.341011144E-1,-6.005528432E0,1.095485354E0,6.148606700E0
2.912609250E0,-9.406854361E-1,-6.238663936E0,1.192614038E0,6.420914658E0
2.922613250E0,-7.981458136E-1,-5.287667520E0,3.751269507E-1,5.360707488E0
2.932617250E0,5.326923095E-3,-3.663710377E0,-1.673554981E-1,3.667534589E0
2.942621250E0,1.279955506E0,-2.442376131E0,-6.102393991E-1,2.824159944E0
2.952626250E0,1.574322030E0,-1.010784781E0,-4.897774011E-1,1.933922861E0
2.962630250E0,1.545039466E0,-2.234940308E-1,3.501154858E-1,1.599899181E0
2.972634250E0,9.396973298E-1,1.041470969E-1,7.921861122E-1,1.233465251E0
2.982638250E0,4.499595436E-1,8.906537354E-2,7.985157231E-1,9.208819640E-1
2.992643250E0,-1.487867877E-1,-1.957665342E-1,9.424852822E-1,9.740331366E-1
3.002647250E0,-8.555078763E-1,-5.486150086E-1,1.241134672E0,1.604146947E0
3.012651250E0,-1.260949863E0,-3.900355965E-1,8.879534912E-1,1.590780854E0
3.022655250E0,-1.027541951E0,-6.828203022E-2,3.251612870E-1,1.079923497E0
3.032659250E0,-7.643215714E-1,3.765782297E-2,2.737876868E-1,8.127516679E-1
3.042664250E0,-6.761715064E-1,1.939270002E-1,8.023085196E-2,7.079919329E-1
3.052668250E0,-7.326335364E-1,6.963185996E-1,-1.713772130E-1,1.025173956E0
3.062672250E0,-7.028228961E-1,8.498366618E-1,-1.960425228E-1,1.120095998E0
3.072676250E0,-8.246661526E-1,9.983617866E-1,-3.591137294E-1,1.343786884E0
3.082681250E0,-7.190372982E-1,9.780275095E-1,-5.822944226E-1,1.346335486E0
