"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.851574500E0,3.501065688E-1,-1.502488840E-1,-3.471351234E-1,5.154145230E-1
1.861579500E0,9.684608799E-1,-1.261817443E-1,-1.010243402E0,1.405144135E0
1.871583500E0,1.495008058E0,-2.129316205E-1,-1.590628599E0,2.193282542E0
1.881587500E0,1.806329461E0,-3.723237956E-1,-1.853087890E0,2.614457087E0
1.891591500E0,1.796973039E0,-2.394013810E-1,-1.507850736E0,2.357973487E0
1.901595500E0,1.742815396E0,5.668992519E-2,-7.724944440E-1,1.907188223E0
1.911599500E0,1.609777207E0,1.999829614E-1,-4.405901114E-1,1.680921023E0
1.921604500E0,1.472234030E0,2.583691639E-1,-1.063877499E-1,1.498514604E0
1.931608500E0,1.505474574E0,1.642535502E-1,2.036129129E-1,1.528035059E0
1.941612500E0,1.632799741E0,5.290794611E-2,1.568818923E-1,1.641172195E0
1.951616500E0,1.581352868E0,1.251280761E-1,-1.006181560E-2,1.586327573E0
1.961620500E0,1.409854910E0,5.165564793E-1,1.051737949E-1,1.505185368E0
1.971624500E0,1.333102896E0,7.427712196E-1,2.098519651E-1,1.540425351E0
1.981628458E0,1.268035226E0,8.100223857E-1,8.922390617E-2,1.507318980E0
1.991633458E0,1.093157431E0,9.070195073E-1,-1.308432177E-1,1.426463285E0
2.001637458E0,9.206866430E-1,8.513048977E-1,-3.929142538E-1,1.314064509E0
2.011641458E0,7.056076325E-1,7.517694998E-1,-4.747611666E-1,1.135093687E0
2.021645458E0,4.470738696E-1,6.922723264E-1,-6.024526620E-1,1.020815962E0
2.031649458E0,2.520508088E-1,8.198807913E-1,-5.627910713E-1,1.025898588E0
2.041653458E0,7.922801793E-2,9.141460937E-1,-3.137054586E-1,9.697171104E-1
2.051657458E0,-3.927732629E-1,8.644669801E-1,-1.652646068E-1,9.637875212E-1
2.061662458E0,-3.913978516E-1,8.731424940E-1,-2.615920030E-2,9.572117826E-1
2.071666458E0,-1.350645420E-1,6.646079797E-1,6.337351926E-1,9.282060609E-1
2.081670458E0,-2.742696436E-1,4.743027449E-2,9.306580460E-1,9.713896576E-1
2.091674458E0,-4.358849300E-1,-3.792217559E-1,9.358270577E-1,1.099807753E0
2.101678458E0,-5.688275175E-1,-5.088048255E-1,1.188597513E0,1.412519431E0
2.111682458E0,-9.753063615E-1,-4.733841473E-1,1.205598731E0,1.621352321E0
2.121686458E0,-1.442290439E0,-2.602350104E-1,8.077027953E-1,1.673412016E0
2.131691458E0,-1.613663413E0,-3.363552332E-2,3.750896017E-1,1.657025397E0
2.141695458E0,-1.568429937E0,2.139806110E-1,3.541577391E-1,1.622093670E0
2.151699458E0,-1.219879166E0,3.610281444E-1,5.037083193E-1,1.368272112E0
2.161703458E0,-6.396244352E-1,3.563673288E-1,7.040234756E-1,1.015758901E0
2.171707458E0,-3.594838947E-2,4.230951691E-1,8.124508075E-1,9.167213990E-1
2.181711458E0,4.578725074E-1,6.794084519E-1,8.859410258E-1,1.206704015E0
2.191715458E0,1.011207388E0,1.161424844E0,9.045163143E-1,1.785944516E0
2.201720458E0,1.614604230E0,1.666647665E0,1.104784766E0,2.570060434E0
2.211724458E0,1.799016494E0,2.335926400E0,1.576771867E0,3.343534360E0
2.221728458E0,1.768666814E0,3.378722933E0,1.895787767E0,4.258868654E0
2.231732458E0,1.123866277E0,3.831334847E0,2.006654484E0,4.468653526E0
2.241736458E0,7.367822090E-1,4.446722134E0,1.249525427E0,4.677338940E0
2.251740458E0,1.097360118E-1,4.958467525E0,-6.937883632E-1,5.007972092E0
2.261745458E0,-1.247040945E0,3.614312514E0,-4.036179475E0,5.559596283E0
2.271749458E0,-1.292555087E0,1.378529622E0,-5.536161321E0,5.849796983E0
2.281753458E0,7.096726169E-1,-2.852482295E-1,-3.971025706E0,4.044013715E0
2.291757458E0,1.616192772E0,-1.020818018E0,-3.315555755E0,3.827147562E0
