time,x,y,z
51.41385204,5.760532435,8.070032344,0.09145089135
51.42381704,6.95728674,7.08975658,0.874364562
51.43378204,7.619674532,5.87384972,1.493953074
51.44374804,7.487775965,3.415060455,2.2449332
51.45371304,6.041708663,-3.883217191,6.402940875
51.46367904,-7.156490268,-34.32881832,30.58097996
51.47364404,-30.1702271,-70.69850202,31.57717711
51.48361004,-18.65258051,-76.2760207,14.90045497
51.49357504,-12.78890378,-58.02508309,9.907377191
51.50354104,-13.82481638,-32.01107326,7.392330109
51.51350604,-6.972978913,-14.3077005,1.23222907
51.52347204,-0.3383105421,-4.153337504,-0.9888606459
51.53343704,2.482574569,1.464167942,0.4967309099
51.54340304,0.7149709252,4.98920166,1.925372047
51.55336804,-4.438327287,6.381986793,-1.705190172
51.56333404,-5.060220187,2.510044788,-12.51659543
51.57329904,-5.854819372,-1.350153084,-17.25901477
51.58326504,-6.670959699,-4.257038459,-18.18092071
51.59323004,-6.40505172,-4.500983711,-14.90161272
51.60319604,-4.994881645,-1.832288175,-9.672936587
51.61316104,-1.824897294,-0.1998280102,-5.383087063
51.62312704,0.5283950445,0.9500883436,-2.335035285
51.63309204,1.827428261,1.683703993,-1.15149481
51.64305804,2.469718004,2.037294479,-1.059696448
51.65302304,2.653397758,2.492959224,-0.3876383843
51.66298804,2.366589784,3.03606791,0.968206526
51.67295404,1.931830882,3.61337579,2.155005216
51.68291904,1.857028913,4.256157283,3.085752286
51.69288504,2.181600545,4.996403675,3.854899126
51.70285004,2.616172922,5.641458566,4.52617527
51.71281604,2.890403243,6.030474992,4.778908303
51.72278104,3.007752183,6.099928805,4.088436334
51.73274704,2.879511049,5.683436311,3.374112988
51.74271204,2.893632075,5.028487347,2.66643091
51.75267804,2.748286374,4.314715394,2.05739019
51.76264304,2.507759112,3.583196556,1.883726715
51.77260904,2.508865989,2.970868531,1.789426476
51.78257404,2.493195451,2.418592581,1.732781428
51.79254004,2.146765466,1.798473727,1.816168717
51.80250504,1.389293469,0.9156096518,1.964733603
51.81247104,0.6323354423,-0.3024425519,2.009196854
51.82243604,-0.2081094217,-1.957415666,1.993075934
51.83240204,-1.31620415,-4.200907527,1.893213823
51.84236704,-2.418194093,-7.03772747,1.378866422
51.85233204,-3.169888164,-9.976852638,0.8583772512
51.86229804,-2.010206083,-10.58109104,-0.2440526949
51.87226304,0.8719487849,-6.1362061,-2.310197628
51.88222904,3.428113779,-1.144160939,-3.349631281
51.89219404,4.361879328,1.830394846,-4.737548608
51.90216004,3.66266431,3.370173134,-6.571782736
51.91212504,2.089896908,3.419728287,-7.295482092
51.92209104,0.7857111248,2.578116319,-5.727683362
51.93205604,-0.1977706674,1.678392967,-2.961673785
51.94202204,-1.154158801,0.9569792873,-0.1229166591
51.95198704,-2.018748573,0.2717388225,2.966751507
51.96195304,-2.573010238,-0.3809525317,5.820254726
51.97191804,-2.34949925,-0.587271536,7.263248731
51.98188404,-1.283007461,-0.04065101266,6.780440041
51.99184904,-0.09035468459,0.8775331682,3.606534548
52.00181504,0.8539364371,1.520622225,0.3628384423
52.01178004,1.825327357,1.41314163,-1.163159128
52.02174604,2.679495344,0.7921416003,-1.482474844
52.03171104,3.078546762,0.07195934415,-1.207589781
52.04167704,3.160760368,-0.6204153085,-1.010692395
52.05164204,2.623612626,-1.192310421,-1.558908039
52.06160804,1.492521383,-1.22981037,-2.53371841
52.07157304,0.06053651601,-1.01469189,-2.612654067
52.08153804,-1.297000432,-1.005570234,-1.475956514
52.09150404,-2.082252258,-0.9593368846,-0.1906690047
52.10146904,-2.285981238,-0.8355384654,0.8593610452
52.11143504,-1.966403129,-0.5824534303,1.414284761
52.12140004,-1.410658318,-0.1266951299,1.484976429
52.13136604,-0.8006343886,0.3342730397,1.268830594
52.14133104,0.1363295871,0.5184591633,0.8781548734
52.15129704,1.060361861,0.5324667531,0.4892901818
52.16126204,1.618423631,0.4906837195,0.1232764091
52.17122804,1.724691221,0.406610114,-0.1947638098
52.18119304,1.143947808,0.4683122724,-0.2716376656
52.19115904,0.2488955051,0.4330149704,-0.0286893636
52.20112404,-0.4910719746,0.2316813022,0.2438966473
52.21109004,-0.901059148,0.2035450852,0.3687656917
52.22105504,-0.8722206804,0.2581949168,0.5507690497
52.23102104,-0.2591056207,0.2733187401,0.9216100645
52.24098604,0.2895821857,0.2753541559,1.189693792
52.25095204,0.4883027333,0.2394557601,1.240366494
52.26091704,0.425658296,0.1558189416,1.052260397
52.27088304,0.1528073332,-0.02606513321,0.701293703
52.28084904,-0.02538597912,-0.2554800546,0.3024355352
52.29081404,0.1454866192,-0.3193743342,-0.2013494557
52.30078004,0.3709406367,-0.2649121982,-0.726716008
52.31074504,0.4055070367,-0.2514887452,-1.010770017
52.32071104,0.247269102,-0.2569190544,-0.9836747503
52.33067604,0.07715284109,-0.3169547564,-0.71723409
52.34064204,-0.04471804351,-0.2874274868,-0.3780464655
52.35060704,-0.05222206771,-0.0736661464,-0.09451673269
52.36057304,-0.112449266,0.1993000066,0.1087283903
52.37053804,-0.3423404431,0.3285135323,0.2266819328
52.38050404,-0.6237257096,0.2559677124,0.3224358632
52.39046904,-0.8406448388,0.1072198087,0.4109809077
52.40043504,-0.82252958,0.0553017962,0.4594800532
52.41040004,-0.5545858929,0.1409968346,0.4270819469
52.42036604,-0.1687225771,0.2203979301,0.4450198889
52.43033104,0.1241577306,0.3020987356,0.4697448403
52.44029704,0.2420805752,0.3706684488,0.5343301877
52.45026204,0.2263579971,0.3340987927,0.6672853466
52.46022804,0.1761342153,0.2392540312,0.6641857376
52.47019304,0.2078644234,0.1807473761,0.5422080682
52.48015904,0.357346445,0.16714149,0.4377722651
52.49012404,0.5137474769,0.1362775469,0.3628651933
52.50008904,0.6162085292,0.09048741639,0.2464653292
52.51005504,0.5393056566,0.05113390088,0.1597225428
52.52002004,0.2275139916,0.02326256275,0.1227542527
52.52998604,-0.1491741657,-0.007297909856,0.06732542574
52.53995104,-0.4361897162,-0.05426800847,-0.03526631176
52.54991704,-0.5512471327,-0.07072382748,-0.08610843658
52.55988204,-0.4827455395,0.02513425648,-0.01266974688
52.56984804,-0.3030702505,0.1619772291,0.09482539259
52.57981304,-0.1549383509,0.2374969429,0.1254262841
52.58977904,-0.1165756461,0.2715943962,0.1076928484
52.59974404,-0.251943951,0.2168521786,0.08785383046
52.60971004,-0.5427207229,0.07673242629,0.09711406589
52.61967504,-0.7293843117,-0.00741543889,0.08975476027
52.62964104,-0.6364638689,0.002582715154,0.06205255285
52.63960604,-0.4549633715,0.03199888766,0.02078699782
52.64957204,-0.2769428444,-0.002336547375,-0.02933606565
52.65953704,-0.1103474844,-0.008653294444,-0.04594201192
52.66950204,0.04210550755,0.04805066407,-0.04744321145
52.67946804,0.05523221433,0.1339024079,0.04532805428
52.68943304,0.02367011368,0.2083941811,0.154094013
52.69939904,0.01068374008,0.2124106336,0.2767481321
52.70936404,-0.02652910978,0.1364038467,0.4157633454
52.71933004,0.0107872358,-0.003235849142,0.4822323002
52.72929504,0.1845650232,-0.1055942827,0.47813903
52.73926104,0.3332588401,-0.0843004775,0.4427318734
52.74922604,0.4486533487,-0.02792162418,0.3729528829
52.75919204,0.4810665116,-0.02787893951,0.2737818396
52.76915704,0.3724346003,-0.03781979084,0.2028972137
52.77912304,0.2202529192,-0.09751927793,0.148633883
52.78908804,0.08524246395,-0.1466458297,0.07375604734
52.79905404,-0.02782046735,-0.154736622,0.03392379105
52.80901904,-0.03354664564,-0.1398402554,-0.03936637938
52.81898504,0.0456030196,-0.1274552679,-0.1387702149
52.82895004,0.2332544956,-0.1384837013,-0.2524161136
52.83891604,0.3386742389,-0.09191413701,-0.3129161576
52.84888104,0.4318885043,-0.0920006758,-0.379614104
52.85884704,0.4228147951,-0.1177599996,-0.3950799894
52.86881204,0.2631340599,-0.2424185443,-0.3679570949
52.87877704,0.06086425245,-0.2797781593,-0.2921594922
52.88874304,-0.04840997547,-0.1495384473,-0.1922354738
52.89870804,-0.1369213253,0.05692030549,-0.01583382145
52.90867404,-0.153011401,0.2432605433,0.1689060335
52.91863904,-0.08336433828,0.3509399432,0.3318628174
52.92860504,0.03165887207,0.4252703333,0.4761199864
52.93857004,0.1346248314,0.5099508798,0.5705753964
52.94853604,0.2362672734,0.5966048616,0.6377569076
52.95850104,0.3262620619,0.6959034473,0.6534193325
52.96846704,0.3674211976,0.7998371208,0.6256292707
52.97843204,0.3801330444,0.8827330971,0.5488724323
52.98839804,0.3999317166,0.9406906986,0.5117822278
52.99836304,0.4413773659,1.113458964,0.4526791567
53.00832904,0.6490880075,1.505006651,0.3323421429
53.01829404,0.9910299629,2.052987236,0.06005792141
53.02826004,1.376382232,2.741695685,-0.243093313
53.03822504,1.794570125,3.386654681,-0.568913033
53.04819104,2.204166412,3.914177613,-0.8827934696
53.05815604,3.031276409,4.368047848,-1.069901008
53.06812104,3.556637041,4.361539312,-1.356740558
53.07808704,3.700767691,4.260121695,-1.115501689
53.08805204,3.25589252,4.030250106,-1.71049038
53.09801804,3.182056512,3.877160645,-1.764624195
53.10798304,2.567486081,3.613745334,-0.8534262675
53.11794904,1.145434171,2.63462498,0.2900908935
53.12791404,-0.03885211676,1.149156216,1.35346027
53.13788004,0.07364421934,-0.3450763553,2.234539189
53.14784504,1.84872499,-1.22336323,2.34895312
53.15781104,4.524797958,-0.7692637843,2.135429469
53.16777604,5.981214539,0.5328918457,2.218971562
53.17774204,4.835678042,2.090567291,1.703861684
53.18770704,2.581915547,3.288703294,0.5067457286
53.19767304,1.223138404,4.00188234,-0.2688193077
53.20763804,0.2625008065,4.03155462,-0.4710364902
53.21760404,-0.891275733,2.73231909,-0.3518661422
53.22756904,-2.143342067,0.3218126231,-0.04687069595
53.23753504,-3.802919133,-3.488541244,0.3324709278
53.24750004,-6.238507816,-8.683812817,0.722723456
53.25746504,-8.743941489,-13.427677,1.050851657
53.26743067,-6.811993371,-15.45412548,1.775720456
53.27739567,-3.382503743,-16.50496954,3.165421184
53.28736167,-3.052590387,-18.38445059,4.994222079
53.29732667,-4.230833577,-20.12891592,6.760054893
53.30729267,-4.554138994,-21.31442954,7.451153684
53.31725767,-3.764868377,-22.20779288,6.187169262
53.32722367,-2.656037484,-24.09258203,4.658864381
53.33718867,-1.907469335,-26.65181477,4.044523452
53.34715467,-2.263902445,-28.35679502,3.983185575
53.35711967,-3.706914284,-27.30422604,4.016928687
53.36708567,-5.436881447,-23.06367556,3.443141415
53.37705067,-5.955499654,-17.85922795,3.208189181
53.38701667,-9.031323368,-12.8640405,1.534504392
53.39698167,-8.661194032,-8.227296717,1.122872981
53.40694767,-6.041301697,-4.431413539,3.810088989
53.41691267,-4.055397812,-0.7806231701,8.014392579
53.42687867,-3.797217805,2.777842003,11.48981618
53.43684367,-5.531068397,5.949757689,13.48568957
53.44680867,-5.505240076,7.653106572,14.55649134
53.45677467,-1.287292593,8.688211092,13.06640678
53.46673967,3.767160485,9.0644993,7.693020836
53.47670567,6.997529032,8.443155454,2.92898668
53.48667067,8.652397481,8.339308319,0.688410752
53.49663667,9.890359454,8.720015852,-0.5562614125
53.50660167,15.39166786,9.474624175,-0.8894129562
53.51656767,23.99925111,11.38335008,-3.081950426
53.52653267,24.24793319,13.34959445,-5.216765937
53.53649867,17.29217901,15.29602145,-11.18230175
53.54646367,13.64677217,15.21608299,-10.18675248
53.55642967,10.58655234,12.97898038,-9.000754709
53.56639467,8.110250078,12.80513331,-7.985728358
53.57636067,8.045360017,12.76694397,-6.72648252
53.58632567,6.764609874,10.64301422,-6.270075763
53.59629167,3.147483388,9.070690917,-6.835156531
53.60625667,-0.7728098282,8.557628734,-7.297960727
53.61622267,-2.059302522,8.162558684,-6.031312898
53.62618767,-0.705244959,8.051009012,-3.89451869
53.63615267,1.148980507,8.24887996,-1.554241376
53.64611867,2.089791366,8.673188426,-0.5291145444
53.65608367,2.184601921,9.084338903,-0.008553307056
53.66604967,1.939256553,9.430551957,0.3861045134
53.67601467,1.959326536,10.00538822,0.5345669268
53.68598067,1.71100859,10.58988057,0.7788760221
53.69594567,1.267515116,10.61829103,0.9068930613
53.70591167,0.9022910102,9.966418866,1.070367178
53.71587667,0.7396398894,9.491765288,0.9893851411
53.72584267,0.6764427441,9.270075708,0.3293086074
53.73580767,0.6681860371,9.193232769,-0.6090734643
53.74577367,0.766014048,9.169949157,-1.690790818
53.75573867,0.930066454,9.085999512,-2.523893334
53.76570467,0.9263584422,9.076581402,-2.921332675
53.77566967,0.9338917024,9.212816264,-2.803550748
53.78563567,1.027287962,9.584284027,-2.412682362
53.79560067,1.348943003,9.929264488,-1.759961041
53.80556667,1.585376045,9.907662535,-1.228875985
53.81553167,1.821495384,9.809395983,-0.9359540154
53.82549767,2.092689538,9.688164491,-0.472083288
53.83546267,2.280421121,9.480498288,0.1931674469
53.84542767,2.442526697,9.144055347,0.7219104007
53.85539367,2.701713886,8.741067583,1.149947783
53.86535867,3.081452243,8.278305488,1.494146617
53.87532467,3.33395665,7.935424177,1.657331296
53.88528967,3.702909818,7.389205357,2.845697186
53.89525567,4.95803717,4.360845248,5.930898664
53.90522067,5.307791297,-7.276293284,12.64128614
53.91518667,-8.145012944,-37.30108902,29.40867871
53.92515167,-15.34062518,-68.37950565,26.64124534
53.93511767,-10.74533465,-82.14733624,8.54758731
53.94508267,-12.96516926,-64.70588717,12.63343333
53.95504867,-13.86269347,-37.83532338,10.79739124
53.96501367,-8.513094,-18.43639024,3.239277657
53.97497967,-4.602309234,-6.563221242,0.2262641492
53.98494467,-1.373114662,0.6545554465,-1.127410421
53.99491067,-3.944598337,6.675029361,-4.35855694
54.00487567,-0.7714430416,6.951877481,-11.77373124
54.01484067,-1.855151226,1.953352436,-19.65390683
54.02480667,-3.762713386,-2.922344243,-20.84326792
54.03477167,-4.552211752,-6.233766893,-20.14547992
54.04473767,-4.718991299,-6.688662729,-14.44495687
54.05470267,-3.298634205,-5.93900349,-8.590084289
54.06466867,-1.286713133,-4.200854902,-4.323904878
54.07463367,1.090503965,-1.562181895,-1.553214605
54.08459967,2.860483625,0.3163723737,0.313813486
54.09456467,3.652775499,1.287641087,1.966438504
54.10453067,3.777805634,2.019905444,3.296685328
54.11449567,3.705521477,3.049441661,4.95505392
54.12446167,3.616312847,4.372584702,6.674137661
54.13442667,3.975024324,5.827980067,7.356374996
54.14439267,4.404632414,7.09451212,6.972943245
54.15435767,4.447920521,8.053956594,6.118831099
54.16432367,3.873373404,8.51535161,5.637867206
54.17428867,3.404969037,9.126498497,5.118001202
54.18425467,3.048894069,9.644566482,4.437403427
54.19421967,3.189042181,9.921812797,3.450363604
54.20418467,3.053965652,9.896094403,2.963380295
54.21415067,2.689801646,9.734315395,2.952995932
54.22411567,2.242153141,9.303130018,2.667254198
54.23408167,2.047420687,8.352370414,2.195566181
54.24404667,1.645138682,6.950291716,1.469382343
54.25401267,1.314013783,5.269642893,0.8377042741
54.26397767,0.799026112,3.207866122,0.6455039567
54.27394296,0.1289612183,0.8544308192,0.7452926852
54.28390796,-1.881659725,-2.748745673,2.05609854
54.29387396,-5.502335764,-9.248350378,5.723187438
54.30383896,-7.282666165,-16.40255438,5.401314003
54.31380496,-1.984585923,-17.93475176,1.464946792
54.32376996,6.00589856,-16.48003818,3.192396728
54.33373596,10.40198498,-13.31410536,0.3777744238
54.34370096,7.451125617,-7.190990594,-9.846319395
54.35366696,1.547352771,-2.327980034,-13.10511418
54.36363196,-1.1515258,1.11740642,-11.89697652
54.37359696,-2.042324546,2.902411085,-8.358655586
54.38356296,-1.775129303,2.759547819,-4.280234948
54.39352796,-1.686221804,2.593846498,-2.140458074
54.40349396,-1.599302651,2.9008873,-0.5798672068
54.41345896,-1.408572616,3.158429668,0.8019835605
54.42342496,-0.6711100835,3.064341536,2.192937858
54.43338996,0.643206878,2.463575211,3.722393033
54.44335596,1.455844139,1.469302382,4.623191687
54.45332096,1.419344064,0.3098948282,4.244231302
54.46328696,1.274100397,-0.1921892077,2.928029491
54.47325196,1.906514192,-0.1841364223,1.77063104
54.48321796,2.409882276,0.05107718289,1.191734471
54.49318296,2.286137944,0.1343748629,1.177588229
54.50314896,1.894164142,-0.0443341738,1.328831797
54.51311396,1.55692057,-0.2719674486,1.39351779
54.52307996,1.17175395,-0.3415984315,1.415396901
54.53304496,0.1652019686,-0.3677115119,1.342655784
54.54301096,-0.7208630182,-0.4387598598,0.9699845181
54.55297596,-1.054500173,-0.6407057315,0.5067628317
54.56294096,-0.9074140482,-0.7345962274,0.1318031113
54.57290696,-0.3349976559,-0.6035916996,-0.2449229068
54.58287196,0.4269755276,-0.4099570602,-0.5237849535
54.59283796,1.189170174,-0.285778572,-0.7324580468
54.60280296,1.627531108,-0.2863258713,-0.8616345888
54.61276896,1.764455064,-0.3469468796,-0.9887684061
54.62273396,1.63563491,-0.3124997628,-1.136190161
54.63269996,1.383447569,-0.1530929697,-1.195107291
54.64266496,1.049946508,-0.006219098568,-1.054826155
54.65263096,0.5862894961,-0.08820817173,-0.6819522831
54.66259596,0.2070328031,-0.2291003412,-0.1062592573
54.67256196,-0.09450211465,-0.2728708434,0.6219063485
54.68252696,-0.2205278845,-0.2547889137,1.352616516
54.69249296,-0.1436425535,-0.1502436215,1.804519163
54.70245796,0.1714080571,0.1243375325,1.857513648
54.71242296,0.6014280836,0.4525259596,1.518292694
54.72238896,0.8871959844,0.6022994649,1.062577809
54.73235396,1.015017873,0.4897744775,0.6772802116
54.74231996,1.003560254,0.2525394899,0.2860832119
54.75228496,0.8894651426,-0.04971419692,-0.198790568
54.76225096,0.7903741331,-0.399633801,-0.7354228775
54.77221596,0.6665191421,-0.6782799393,-1.269699929
54.78218196,0.4684368181,-0.7545586216,-1.656632554
54.79214696,0.2059770884,-0.647615971,-1.636621043
54.80211296,0.01648695543,-0.4829642254,-1.165444658
54.81207796,0.0005817979574,-0.2960585618,-0.5581383687
54.82204396,0.02148880988,-0.08836721599,-0.04248353004
54.83200896,0.01358980626,0.06821829557,0.3448161542
54.84197496,-0.01087318987,0.2191144663,0.6130734714
54.85193996,0.00535312593,0.3017519957,0.7654092266
54.86190596,0.119851841,0.3234334713,0.763151032
54.87187096,0.2829508585,0.2658600318,0.7054409869
54.88183596,0.3755122823,0.06777683079,0.6389441116
54.89180196,0.3379333967,-0.1404366714,0.5575594944
54.90176696,0.2397317487,-0.2943020582,0.408384013
54.91173296,0.1354168367,-0.3006538886,0.1131083934
54.92169796,0.04308579326,-0.1424077678,-0.1902112408
54.93166396,-0.1048101711,0.1060720003,-0.3024631633
54.94162896,-0.10437163,0.2548035318,-0.2142729717
54.95159496,-0.03799199134,0.2781643277,-0.0215639466
54.96155996,0.08667883247,0.2091654289,0.1886991508
54.97152596,0.2222734246,0.1106731743,0.3045428717
54.98149096,0.2554680678,-0.02214866817,0.2347826654
54.99145696,0.2752223012,-0.2137590015,0.05427736402
55.00142196,0.2622856289,-0.3638342232,-0.01805152416
55.01138796,0.1637465966,-0.2222544211,0.07316270113
55.02135296,0.1506070259,-0.06593028009,0.08098101318
55.03131896,0.2622625324,-0.04399152696,0.05906784162
55.04128396,0.3346118858,-0.05065618336,0.01925999746
55.05124996,0.3505587047,0.01077934206,-0.002845108956
55.06121496,0.2853201503,0.03632641196,0.008820378631
55.07117996,0.2618617058,0.02652004659,0.06224814221
55.08114596,0.2258788177,-0.00468069613,0.08741178095
55.09111096,0.1189826524,-0.1086862904,0.05037010834
55.10107696,-0.02973806173,-0.2222088128,-0.04756081358
55.11104196,-0.09017078966,-0.2529891407,-0.1380692799
55.12100796,0.006262075603,-0.0634089607,-0.120995995
55.13097296,0.1899207804,0.1378884548,-0.05411481142
55.14093896,0.3312418431,0.2186823571,0.05546610296
55.15090396,0.3027571321,0.2273344821,0.2171550643
55.16086996,0.2058822173,0.1649856216,0.3080126095
55.17083496,0.08051762134,0.09540960252,0.2616476977
55.18080096,-0.0676970163,0.03301571846,0.1470598125
55.19076596,-0.1479620379,-0.004728058577,0.06541747928
55.20073196,-0.17170378,-0.04402427137,0.04486758605
55.21069696,-0.1326972967,-0.024131459,0.07379902437
55.22066196,-0.01377954841,0.02258136213,0.1643073446
55.23062796,0.04027357489,0.01635290802,0.2531847301
55.24059296,-0.02151161402,-0.006271723509,0.2618383169
55.25055896,-0.2340646273,-0.07392517805,0.1598060118
55.26052396,-0.4699977323,-0.1798884201,-0.008014924675
55.27049092,-0.6228413182,-0.1957220954,-0.08523427784
55.28045592,-0.5570119026,-0.1272856987,-0.08904797807
55.29042192,-0.336055271,-0.06660738766,-0.1251013251
55.30038692,0.02223111391,-0.014780007,-0.2466234232
55.31035292,0.365241648,0.07154419184,-0.4308305968
55.32031792,0.5458475214,0.2110944253,-0.5971778888
55.33028392,0.5806536573,0.3742405128,-0.6441001864
55.34024892,0.5097713703,0.4632474142,-0.626976323
55.35021492,0.4088414115,0.4347808295,-0.5390222128
55.36017992,0.2762859097,0.4112498796,-0.4214906931
55.37014592,0.1349654317,0.3625250316,-0.2705531533
55.38011092,0.03709239721,0.3439607066,-0.1093616438
55.39007592,-0.07923766583,0.402609449,0.03652112424
55.40004192,-0.1448019102,0.5396442103,0.1445535497
55.41000692,-0.08247322261,0.7382694483,0.1535320956
55.41997292,0.1286127242,0.9612132561,0.08193703294
55.42993792,0.2810204002,1.242820424,-0.04394533396
55.43990392,0.2325209624,1.526947158,-0.1567767155
55.44986892,-0.1067602175,1.692533873,-0.2549846493
55.45983492,-0.6909286362,1.712675192,-0.388010121
55.46979992,-1.263622771,1.607377948,-0.5415498179
55.47976592,-1.691797709,1.611961581,-0.704056951
55.48973092,-1.812671936,1.825853899,-0.7449317658
55.49969692,-1.525424835,2.312241669,-0.7009349763
55.50966192,-0.5675412762,3.109870881,-0.6014709145
55.51962792,1.143475646,4.095591572,-0.1652119088
55.52959292,2.077835564,4.432306994,-1.076093502
55.53955892,2.795726004,4.331340197,-1.536826906
55.54952392,3.629238409,4.437142056,-0.5523314989
55.55948892,4.264941263,4.394239866,0.546535154
55.56945492,5.748319355,4.353211123,1.474764851
55.57941992,7.411926468,4.358630322,2.853219629
55.58938592,8.41450936,4.34113136,4.817175113
55.59935092,8.427041112,4.202244785,6.570978159
55.60931692,6.867658864,4.325362589,6.68139464
55.61928192,5.639672826,4.644077357,4.877865703
55.62924792,4.905972977,4.324704777,3.035387294
55.63921292,2.356591922,3.083913336,2.445221386
55.64917892,-0.5428720196,1.461743687,2.554965438
55.65914392,-3.385926703,-1.089325166,2.262340946
55.66910992,-6.112150655,-5.320625351,1.364823164
55.67907492,-9.233634106,-10.60604228,0.3419866866
55.68904092,-11.70605674,-14.91349894,-0.07504258096
55.69900592,-9.928320748,-17.13343178,0.7788438624
55.70897192,-5.758671266,-17.18422538,1.187636742
55.71893692,-4.236063327,-17.88144971,1.016035581
55.72890192,-5.150192463,-20.21336843,1.444624501
55.73886792,-6.293360546,-22.58501547,3.065187628
55.74883292,-7.029557156,-24.68746606,5.679186555
55.75879892,-6.892399603,-25.05784507,7.177156667
55.76876392,-5.847627296,-22.74245058,6.21416995
55.77872992,-4.087900437,-21.6919328,3.05095112
55.78869492,-3.574005902,-22.36727685,1.723026811
55.79866092,-5.352350589,-19.71994295,2.270010446
55.80862592,-8.147023802,-15.10276395,2.874636226
55.81859192,-9.12267091,-11.66493093,1.774379105
55.82855692,-9.98362956,-8.84491998,-0.7826948386
55.83852292,-10.09557918,-5.482178657,-2.351421522
55.84848792,-8.660068443,-1.781304547,-3.167641956
55.85845392,-6.138880616,1.700104848,-2.262200028
55.86841892,-2.924938653,4.521012179,0.7440119988
55.87838392,-1.335441782,6.384842573,5.736975757
55.88834992,-0.4593490756,7.431026983,9.486799833
55.89831492,1.981481344,8.708846501,10.36958555
55.90828092,4.975556012,9.410104828,10.70093323
55.91824592,6.806143817,9.210943401,11.69685439
55.92821192,8.618080173,8.894024897,14.78818492
55.93817692,11.31663452,8.734530396,18.87538048
55.94814292,12.52243096,9.584713798,15.74243999
55.95810792,12.0308146,11.23161717,8.129017886
55.96807392,11.26394175,12.38206854,3.328540374
55.97803892,12.32180831,13.3747597,-0.3744422783
55.98800492,11.54537642,14.83726762,-3.308145871
55.99796992,9.860929248,15.6598048,-5.117182592
56.00793592,7.563489221,14.71767101,-5.295312755
56.01790092,5.018755242,15.13645444,-3.438812429
56.02786592,3.490416154,13.8365038,-3.026281132
56.03783192,1.172287509,11.64393475,-4.3269045
56.04779692,-3.661014518,8.316931025,-11.11802682
56.05776292,-3.710824901,6.692510782,-12.92519419
56.06772792,-0.1750083339,7.20223362,-9.546139716
56.07769392,1.526833722,8.544525123,-6.36059417
56.08765892,1.990237257,9.729403734,-4.290328411
56.09762492,2.431714318,10.27484897,-2.215650052
56.10758992,2.855352693,10.93541126,-0.3055300279
56.11755592,2.883769869,11.52904632,0.3805343096
56.12752092,2.764176182,11.87459805,1.042148953
56.13748692,2.154678503,11.74298658,1.694047425
56.14745192,2.00328181,11.09816149,1.566799441
56.15741792,2.874253525,10.20453737,0.259878915
56.16738292,3.802056668,9.451664498,-0.7107487969
56.17734892,4.505120031,8.860605136,-0.9531633943
56.18731392,5.022650657,8.39183912,-0.6709011917
56.19727892,5.517091212,8.077683426,-0.06819139838
56.20724492,5.755016756,8.047560909,0.609728791
56.21720992,6.070272896,8.223065087,0.9190606785
56.22717592,6.430453194,8.44606152,0.8410018113
56.23714092,6.596199539,8.551206737,0.510524784
56.24710692,6.626043143,8.48921631,-0.2068987557
56.25707192,6.626733114,8.18577213,-1.074530834
56.26703792,6.881116816,7.813547738,-1.790825568
56.27700304,7.264146863,7.39327502,-2.089755113
56.28696904,7.989371173,6.462552654,-1.072671127
56.29693404,9.297015,5.154981918,0.8811359301
56.30690004,12.04457427,2.122267971,3.107135553
56.31686504,14.97667226,-6.464112107,6.633427591
56.32683104,7.142674466,-24.76663268,11.7341339
56.33679604,-13.58700895,-54.12205729,20.06237227
56.34676204,-20.42067093,-77.25084978,24.08415035
56.35672704,-14.96820666,-70.41375197,30.6270186
56.36669204,-11.24229769,-51.45196135,17.81479613
56.37665804,-6.35086031,-29.4812029,1.643090987
56.38662304,1.7130136,-12.66795529,-2.776062987
56.39658904,7.004698888,-3.311081758,-3.860647816
56.40655404,3.706321376,2.203511524,-3.941025104
56.41652004,-6.354600774,5.590733385,-4.124935824
56.42648504,-6.728621432,1.640955584,-17.24406812
56.43645104,-11.44189123,-1.808427442,-34.24769873
56.44641604,-17.20104665,-6.861281306,-39.25605879
56.45638204,-10.12184838,-6.672108677,-23.82208048
56.46634704,-2.44641071,-2.120973397,-8.49172652
56.47631304,-0.2478625944,-0.3060929686,-2.49378602
56.48627804,1.102558292,0.3923522633,1.308187618
56.49624404,1.736281571,0.8010153347,4.537019516
56.50620904,1.115934968,1.004456924,7.709037529
56.51617404,1.649805345,1.776094093,8.039744936
56.52614004,3.758601623,3.603797466,6.905534204
56.53610504,5.587111035,5.303833902,4.799525585
56.54607104,6.407093568,6.166758386,3.3410961
56.55603604,6.387458618,6.879223487,2.647233331
56.56600204,5.869267842,7.217979587,2.140435855
56.57596704,5.585697763,7.506634989,2.125029026
56.58593304,5.831220009,8.044970008,2.014774951
56.59589804,6.122218391,8.708726633,2.288488817
56.60586404,6.520216141,9.14402728,2.858300859
56.61582904,6.909377578,9.349867398,3.28435355
56.62579504,7.168003435,9.460759258,3.269262179
56.63576004,7.188923603,9.175584703,2.142647272
56.64572604,7.006189343,8.504052451,-0.01671850517
56.65569104,6.702765629,7.06938605,-1.693058369
56.66565604,6.868520744,5.36174531,-1.896977237
56.67562204,7.363271202,3.086400742,-0.3790078939
56.68558704,7.358992209,-0.06978710353,2.793307303
56.69555304,3.945142421,-5.656260792,7.708062798
56.70551804,-1.914207227,-14.70171396,18.2377533
