"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.132055375E0,-2.957622249E0,-6.519785786E0,1.271585802E0,7.271318072E0
2.142110375E0,-2.824132070E0,-5.760170492E0,8.171811318E-1,6.467075927E0
2.152165375E0,-2.514077613E0,-5.074764551E0,4.073391887E-1,5.678005522E0
2.162220375E0,-2.186165174E0,-4.477620284E0,1.789809322E-1,4.986024042E0
2.172275375E0,-1.823998577E0,-4.077662255E0,1.168835751E-1,4.468552567E0
2.182330375E0,-1.564617260E0,-3.877510893E0,2.688725539E-1,4.189917702E0
2.192385375E0,-1.274127002E0,-3.631085545E0,3.267284139E-1,3.861985669E0
2.202440375E0,-1.009772628E0,-3.476669058E0,3.356418363E-1,3.635866326E0
2.212495375E0,-7.808833712E-1,-3.521711914E0,3.083365087E-1,3.620401227E0
2.222550375E0,-6.110205871E-1,-3.762787060E0,2.494047610E-1,3.820224516E0
2.232605375E0,-5.021664816E-1,-4.131882608E0,2.063353948E-1,4.167397192E0
2.242660375E0,-3.824248606E-1,-4.437981132E0,2.886711895E-1,4.463771539E0
2.252715375E0,-3.731184322E-1,-4.495575913E0,4.763001537E-1,4.536108684E0
2.262770375E0,-3.592926908E-1,-4.278169127E0,7.446733189E-1,4.357334124E0
2.272825375E0,-2.932010275E-1,-3.841625654E0,1.098845018E0,4.006434185E0
2.282880083E0,-1.914577210E-1,-3.224214352E0,1.458754005E0,3.544034071E0
2.292936083E0,-5.955506086E-2,-2.478751952E0,1.710744442E0,3.012375240E0
2.302991083E0,1.090353692E-1,-1.662664834E0,1.826008265E0,2.471972744E0
2.313046083E0,2.822252190E-1,-8.876833498E-1,1.849767841E0,2.071056221E0
2.323101083E0,4.564406705E-1,-1.711450785E-1,1.816877253E0,1.881135741E0
2.333156083E0,6.927243161E-1,4.628913188E-1,1.709473257E0,1.901692448E0
2.343211083E0,8.209941012E-1,9.393212807E-1,1.550646508E0,1.990191040E0
2.353266083E0,9.353182769E-1,1.163193042E0,1.441374911E0,2.074945774E0
2.363321083E0,1.132764716E0,1.086982187E0,1.438093454E0,2.129037097E0
2.373376083E0,1.371530505E0,8.414745587E-1,1.417841038E0,2.144632501E0
2.383431083E0,1.619392222E0,7.883298004E-1,1.355818452E0,2.254359935E0
2.393486083E0,1.956145066E0,9.013389373E-1,1.177398852E0,2.454624911E0
2.403541083E0,2.310080538E0,1.130994764E0,9.443288362E-1,2.739959525E0
2.413596083E0,2.673387342E0,1.408563845E0,7.844355547E-1,3.121921063E0
2.423651083E0,3.033651840E0,1.662975029E0,6.802463579E-1,3.525799844E0
2.433706083E0,3.272322319E0,1.883661811E0,7.447224355E-1,3.848491482E0
2.443761083E0,3.465814286E0,2.088747638E0,9.500567687E-1,4.156602366E0
2.453816083E0,3.684441680E0,2.262291829E0,1.265991186E0,4.505086957E0
2.463871083E0,3.838795309E0,2.519059440E0,1.494179946E0,4.828517744E0
2.473926083E0,3.936210507E0,2.919609500E0,1.544332684E0,5.138369024E0
2.483981083E0,4.198490873E0,3.292727348E0,1.529490112E0,5.550560242E0
2.494036083E0,4.449683164E0,3.528972986E0,1.521213963E0,5.879406647E0
2.504091083E0,4.568418480E0,3.733670558E0,1.428865378E0,6.070617720E0
2.514146083E0,4.720617410E0,3.825620363E0,1.201965344E0,6.193893814E0
2.524201083E0,5.039280723E0,3.751001705E0,8.562475491E-1,6.340151722E0
2.534256083E0,5.260304305E0,3.618962805E0,5.820657964E-1,6.411434610E0
2.544312083E0,5.358586060E0,3.517128866E0,3.229522089E-1,6.417860870E0
2.554367083E0,5.541319735E0,3.439097773E0,-8.004370451E-2,6.522271452E0
2.564422083E0,5.676392171E0,3.339940690E0,-5.783375752E-1,6.611437532E0
2.574477083E0,5.776826286E0,3.305461414E0,-9.933916533E-1,6.729385118E0
2.584532083E0,5.953595216E0,3.382012576E0,-1.243599858E0,6.959155529E0
2.594587083E0,6.180938469E0,3.502061761E0,-1.350249563E0,7.231293855E0
2.604642083E0,6.413794477E0,3.716279769E0,-1.228770150E0,7.513812015E0
2.614697083E0,6.696286329E0,4.112360802E0,-9.044695365E-1,7.910109172E0
2.624752083E0,6.968387094E0,4.491519408E0,-5.547908012E-1,8.309028711E0
2.634807083E0,7.374087381E0,4.650120454E0,-1.924260565E-1,8.719966327E0
2.644862083E0,7.837870985E0,4.725423821E0,2.516875505E-1,9.155610220E0
2.654917083E0,8.051120110E0,4.800080486E0,6.924366331E-1,9.398977401E0
2.664972083E0,8.084211842E0,4.863504065E0,9.752559292E-1,9.484686448E0
2.675027083E0,8.188820869E0,4.981130748E0,9.809265590E-1,9.634867288E0
2.685082083E0,8.177769046E0,5.017914412E0,9.197822249E-1,9.638535727E0
2.695137083E0,7.972658077E0,4.974290675E0,9.353849351E-1,9.443611042E0
