"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.114663375E0,-9.072662598E-1,7.039427841E-1,-3.441624355E-1,1.198797436E0
2.124718375E0,-9.784458777E-1,7.125522244E-1,-6.254626250E-1,1.362457524E0
2.134772375E0,-8.310390329E-1,8.199749315E-1,-7.176697075E-1,1.370414015E0
2.144827375E0,-6.353514361E-1,8.897216892E-1,-6.373301339E-1,1.265490352E0
2.154881375E0,-6.227106330E-1,8.134605485E-1,-6.976698911E-1,1.239447406E0
2.164935375E0,-6.806998095E-1,7.242133266E-1,-8.546980369E-1,1.310856936E0
2.174990375E0,-7.937335047E-1,6.421213424E-1,-9.851926875E-1,1.418780225E0
2.185044375E0,-1.004672102E0,5.302553362E-1,-1.072691592E0,1.562435280E0
2.195099375E0,-1.095922580E0,2.831566805E-1,-1.056784827E0,1.548553575E0
2.205153375E0,-8.789136958E-1,2.353463370E-1,-1.286675127E0,1.575883899E0
2.215208375E0,-7.328818238E-1,1.691915238E-1,-1.765084956E0,1.918662670E0
2.225262375E0,-5.655415285E-1,-1.157976741E-1,-2.047636449E0,2.127454195E0
2.235316375E0,-1.515379027E-1,-4.076485795E-1,-2.442577275E0,2.480992714E0
2.245371375E0,2.346259600E-1,-8.487210131E-1,-2.748024126E0,2.885656476E0
2.255425375E0,8.397709724E-1,-9.611109298E-1,-2.873525255E0,3.144216420E0
2.265480375E0,1.523678857E0,-6.866321021E-1,-2.872316051E0,3.323140141E0
2.275534375E0,1.995672244E0,-4.450508791E-1,-2.438802313E0,3.182535893E0
2.285589375E0,2.426458256E0,1.587635994E-2,-1.802590166E0,3.022793912E0
2.295643375E0,2.407339615E0,5.835725874E-1,-6.285253966E-1,2.555559657E0
2.305698375E0,1.306774053E0,9.445299804E-1,7.992564923E-1,1.799612806E0
2.315752375E0,1.373581123E-1,1.366752160E0,1.354813900E0,1.929352073E0
2.325806375E0,-8.266150296E-1,1.872425802E0,8.719847453E-1,2.224775986E0
2.335861375E0,-1.723846590E0,1.731064101E0,9.384371817E-2,2.444797871E0
2.345915375E0,-2.392502597E0,1.257974069E0,-9.241109186E-1,2.856667363E0
2.355970375E0,-2.738325057E0,5.868546295E-1,-1.684486935E0,3.268075689E0
2.366024375E0,-2.833646659E0,-1.305116075E-1,-1.667056970E0,3.290237926E0
2.376079375E0,-2.530712649E0,-6.628824663E-1,-1.032911814E0,2.812619152E0
2.386133375E0,-2.149834085E0,-1.192140267E0,-4.833630055E-1,2.505319302E0
2.396187375E0,-2.022489329E0,-1.530244988E0,-1.023794836E-1,2.538226618E0
2.406242375E0,-2.205823221E0,-1.589343966E0,1.884271091E-1,2.725284407E0
2.416296375E0,-2.234269633E0,-1.367626904E0,5.983982027E-2,2.620294820E0
2.426351375E0,-2.003027456E0,-1.040179904E0,-6.005909816E-1,2.335551915E0
2.436405375E0,-1.923394519E0,-5.805928463E-1,-8.367599487E-1,2.176396503E0
2.446460375E0,-2.105948392E0,-7.772177517E-2,-5.039107791E-1,2.166791494E0
2.456514375E0,-2.276016706E0,1.292866158E-1,-7.080627322E-2,2.280785085E0
2.466569375E0,-2.308341284E0,1.396215695E-1,1.690447587E-1,2.318730212E0
2.476623375E0,-2.242665357E0,2.595520556E-2,2.578954663E-1,2.257594217E0
2.486677375E0,-2.161620756E0,-7.835619807E-2,4.125082004E-1,2.202023388E0
2.496732375E0,-1.896157165E0,6.226641476E-2,3.751778215E-1,1.933920241E0
2.506786375E0,-1.484756281E0,1.812297714E-1,4.016352298E-1,1.548759601E0
2.516841375E0,-1.117028689E0,1.695949817E-1,4.856550410E-1,1.229787124E0
2.526895375E0,-7.188195625E-1,4.687829733E-2,6.612538706E-1,9.778322042E-1
2.536950375E0,-1.634001490E-1,-1.664772463E-1,9.469208338E-1,9.752298948E-1
2.547004375E0,4.153538941E-1,-4.884799039E-1,1.354803375E0,1.498874130E0
2.557058375E0,1.314820261E0,-8.395964330E-1,1.889572177E0,2.450338242E0
