"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.139103292E0,1.741530909E0,-6.229538772E-1,-8.486549395E-1,2.034997948E0
2.149068292E0,1.763778834E0,-5.078739488E-1,-1.126584794E0,2.153612087E0
2.159034292E0,1.723534934E0,-4.610930076E-1,-1.175173987E0,2.136401958E0
2.169000292E0,1.653998822E0,-4.862939224E-1,-1.174712057E0,2.086178875E0
2.178965292E0,1.536330477E0,-5.542204419E-1,-1.119047733E0,1.979833191E0
2.188931292E0,1.473095764E0,-6.656172091E-1,-9.991342038E-1,1.900349061E0
2.198897292E0,1.552937447E0,-7.649476621E-1,-8.164782965E-1,1.914000117E0
2.208862292E0,1.627111862E0,-8.096323764E-1,-6.033291596E-1,1.914942211E0
2.218828292E0,1.590830913E0,-8.405118147E-1,-3.659234333E-1,1.836056389E0
2.228794292E0,1.394310965E0,-8.589551023E-1,-9.335430622E-2,1.640311544E0
2.238759292E0,1.241385225E0,-8.516723952E-1,1.284732682E-1,1.510923071E0
2.248725292E0,1.248856505E0,-8.361860445E-1,2.120340729E-1,1.517830069E0
2.258690292E0,1.303292475E0,-8.319029590E-1,1.238750178E-1,1.551121797E0
2.268656292E0,1.348693327E0,-8.203713727E-1,-1.305659866E-1,1.583991905E0
2.278622292E0,1.433158404E0,-8.299897501E-1,-5.057783067E-1,1.731657498E0
2.288587292E0,1.455586715E0,-8.124437177E-1,-8.668000191E-1,1.878866614E0
2.298553292E0,1.342570269E0,-7.292536265E-1,-1.233580654E0,1.963676911E0
2.308519292E0,1.131249995E0,-6.076645777E-1,-1.501839799E0,1.975982179E0
2.318484292E0,9.945514485E-1,-4.738966557E-1,-1.592098004E0,1.936100896E0
2.328450292E0,1.049544366E0,-3.338660735E-1,-1.659582474E0,1.991789125E0
2.338416292E0,1.163696414E0,-2.577932131E-1,-1.762339688E0,2.127554432E0
2.348381292E0,1.188777607E0,-1.573058885E-1,-1.782979774E0,2.148709896E0
2.358347292E0,1.151094933E0,-2.228724718E-2,-1.688029763E0,2.043272069E0
2.368313292E0,1.119129959E0,8.808216423E-2,-1.566596543E0,1.927286969E0
2.378278292E0,1.109541841E0,1.321277779E-1,-1.480206270E0,1.854602774E0
2.388244292E0,1.176383264E0,1.246462655E-1,-1.384125407E0,1.820773851E0
2.398209292E0,1.201647402E0,9.693747997E-2,-1.156423720E0,1.670529609E0
2.408175292E0,1.170348353E0,1.495811319E-1,-8.757316411E-1,1.469352132E0
2.418141292E0,1.141509958E0,2.360822091E-1,-6.821303308E-1,1.350585644E0
2.428106292E0,1.026696078E0,3.622250694E-1,-5.341735554E-1,1.212704921E0
2.438072292E0,8.417389990E-1,4.276179904E-1,-5.745573503E-1,1.105213933E0
2.448038292E0,8.174196251E-1,4.264567333E-1,-7.433746523E-1,1.184333594E0
2.458003292E0,8.154843429E-1,4.512158909E-1,-7.485669798E-1,1.195392411E0
2.467969292E0,6.005497953E-1,5.654731160E-1,-3.252303207E-1,8.866761884E-1
2.477935292E0,1.678901894E-1,7.774226967E-1,6.324149644E-1,1.016130824E0
2.487900292E0,-1.342610249E-1,9.195343029E-1,1.835937422E0,2.057725826E0
2.497866292E0,-1.737727442E-1,8.659679604E-1,2.848440115E0,2.982232144E0
2.507832292E0,-8.998521365E-2,5.695974496E-1,3.609364015E0,3.655139832E0
2.517797292E0,-2.896860469E-2,1.671325730E-1,3.861846203E0,3.865569631E0
2.527763292E0,9.469693657E-3,-1.879224944E-1,3.619416549E0,3.624304167E0
2.537728292E0,5.604037262E-2,-3.032526836E-1,2.860644423E0,2.877219010E0
2.547694292E0,2.455193410E-1,-2.144592056E-1,1.741073949E0,1.771330290E0
2.557660292E0,3.726598643E-1,-7.370649219E-2,6.544876188E-1,7.567443852E-1
2.567625292E0,3.127670902E-1,-7.403422862E-2,-1.249900818E-1,3.448577101E-1
2.577591292E0,1.820464264E-1,-1.253850612E-1,-5.879726171E-1,6.281513460E-1
2.587557292E0,-1.220989991E-3,-1.704138842E-1,-7.508409619E-1,7.699380059E-1
2.597522292E0,-1.912307759E-1,-3.100874940E-1,-5.445780909E-1,6.552013131E-1
2.607488292E0,-3.979515570E-1,-4.839550361E-1,-3.728535533E-2,6.276687952E-1
2.617454292E0,-5.823705095E-1,-6.758969066E-1,5.945589209E-1,1.072143810E0
2.627419292E0,-6.736623931E-1,-8.024476102E-1,1.248647760E0,1.629989084E0
2.637385292E0,-6.666609371E-1,-9.060851222E-1,1.894089736E0,2.202953241E0
2.647350292E0,-6.505622368E-1,-9.534914231E-1,2.413501410E0,2.675325434E0
2.657316292E0,-6.321046966E-1,-9.782488266E-1,2.689385324E0,2.930754261E0
2.667282292E0,-6.447444034E-1,-1.126542986E0,2.719641157E0,3.013509991E0
2.677247292E0,-6.455138969E-1,-1.272101819E0,2.470997082E0,2.853201326E0
2.687213292E0,-6.537302582E-1,-1.308608325E0,1.932606515E0,2.423795977E0
2.697179292E0,-6.124117859E-1,-1.159191792E0,1.146726113E0,1.741767661E0
2.707144292E0,-5.909200889E-1,-9.060333744E-1,1.258741808E-1,1.089002909E0
2.717110292E0,-6.621894251E-1,-6.628725260E-1,-8.432374942E-1,1.260533336E0
2.727076292E0,-7.797827791E-1,-4.370179743E-1,-1.599095952E0,1.831980828E0
2.737041292E0,-8.649216742E-1,-2.273447147E-1,-2.032281661E0,2.220347692E0
2.747007292E0,-8.571584722E-1,-4.665639549E-2,-2.238179081E0,2.397153117E0
2.756972292E0,-7.958583098E-1,1.035612059E-1,-2.261110691E0,2.399320098E0
2.766938292E0,-7.001327384E-1,3.205984488E-1,-2.189588719E0,2.321048895E0
2.776904292E0,-6.961348508E-1,5.453332588E-1,-2.053048047E0,2.235396694E0
2.786869292E0,-8.582971443E-1,6.102516782E-1,-1.823865845E0,2.106078754E0
2.796835292E0,-9.754649672E-1,5.618191910E-1,-1.360948799E0,1.766169397E0
2.806801292E0,-1.061061626E0,4.970542610E-1,-8.098580790E-1,1.424354177E0
2.816766292E0,-1.203343679E0,3.806192404E-1,-2.367052299E-1,1.284109178E0
2.826732292E0,-1.257113505E0,2.028878582E-1,2.957492441E-1,1.307274058E0
2.836698292E0,-1.104072502E0,-3.862495244E-2,7.004250991E-1,1.308076181E0
2.846663292E0,-8.084267537E-1,-2.362897852E-1,8.194767487E-1,1.175129278E0
2.856629292E0,-4.303123143E-1,-3.564638078E-1,5.633295268E-1,7.934578060E-1
2.866594292E0,-1.104578505E-1,-4.045583260E-1,3.952133060E-2,4.212247755E-1
2.876560292E0,5.195000773E-2,-4.424073529E-1,-5.061519438E-1,6.742498494E-1
2.886526292E0,1.596025287E-1,-3.304767349E-1,-9.596228135E-1,1.027406338E0
2.896491292E0,2.049367042E-1,-1.597848156E-1,-1.330184258E0,1.355330366E0
2.906457292E0,7.745207235E-2,1.115268677E-2,-1.561339896E0,1.563299548E0
2.916423292E0,-1.389044268E-1,1.552783665E-1,-1.685452895E0,1.698280681E0
2.926388292E0,-3.646675976E-1,2.631682661E-1,-1.794646724E0,1.850134281E0
2.936354292E0,-5.953574312E-1,4.098518103E-1,-1.889956339E0,2.023453469E0
2.946320292E0,-7.799962755E-1,5.531568334E-1,-1.897177066E0,2.124537006E0
2.956285292E0,-9.136224025E-1,7.030420205E-1,-1.820477384E0,2.154788129E0
2.966251292E0,-9.256541450E-1,7.923187709E-1,-1.581151432E0,1.996157429E0
2.976216292E0,-8.569977468E-1,8.205380183E-1,-1.320190782E0,1.775001825E0
2.986182292E0,-6.038242726E-1,8.775211814E-1,-1.101610166E0,1.532381198E0
2.996148292E0,-2.963547233E-1,9.599517193E-1,-8.946731114E-1,1.345278188E0
3.006113292E0,-8.265453198E-2,9.671280071E-1,-6.511114365E-1,1.168808991E0
3.016079292E0,1.599961970E-2,9.515454698E-1,-2.919848067E-1,9.954646634E-1
3.026045292E0,3.274120996E-2,8.676159981E-1,2.723182815E-1,9.099377745E-1
3.036010292E0,-5.476036230E-2,7.650494036E-1,9.167545366E-1,1.195298359E0
3.045976292E0,-1.413861313E-1,6.245668316E-1,1.528751609E0,1.657454448E0
3.055941292E0,-1.024752135E-1,4.748447818E-1,1.978637550E0,2.037396695E0
