"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.321728333E0,6.393310511E-1,-4.364645353E-1,1.248000473E-1,7.841049262E-1
1.331693333E0,-1.811479104E-1,-9.750705725E-1,4.967601460E-1,1.109210453E0
1.341659208E0,-1.057340312E-1,-1.206132070E0,-1.769455165E-2,1.210887011E0
1.351624208E0,8.835318267E-2,-1.226121069E0,-3.465884453E-1,1.277224613E0
1.361590208E0,1.013808376E0,-9.210481471E-1,4.123216742E-1,1.430435694E0
1.371555208E0,6.651880234E-1,-6.174244577E-1,-2.589272806E-1,9.437856770E-1
1.381520208E0,7.689147055E-1,-4.971913782E-1,-7.122426143E-1,1.160051134E0
1.391486208E0,6.670603019E-1,-3.921458566E-1,5.603927627E-1,9.553993237E-1
1.401451208E0,8.142464143E-1,-1.650163195E-1,1.431694553E0,1.655287559E0
1.411417208E0,1.092971490E0,-2.427652842E-1,2.388514504E0,2.637901286E0
1.421382208E0,2.014313752E0,1.145840845E-1,3.230883687E0,3.809094223E0
1.431347208E0,4.977982022E0,2.169283970E0,1.628342555E0,5.669003213E0
1.441313208E0,1.615371092E0,2.298176776E0,1.714330831E0,3.290892046E0
1.451278208E0,6.021486068E-1,1.102851238E0,9.093136624E-1,1.551036793E0
1.461244208E0,1.419013989E0,1.038043623E0,3.083894625E-1,1.785004013E0
1.471209208E0,4.837313801E-1,7.656502050E-1,1.155139672E0,1.467843297E0
1.481174208E0,-3.742644864E-1,2.272909203E-1,1.241397797E0,1.316359965E0
1.491140208E0,-7.208751512E-1,3.047489861E-1,7.782784367E-1,1.103743744E0
1.501105208E0,-1.019666117E0,4.912210786E-1,-1.003674567E-2,1.131864777E0
1.511071208E0,-1.573191032E0,7.169741812E-1,-1.486831458E0,2.280274059E0
1.521036208E0,4.833612514E-1,5.030646139E-1,-6.735936298E0,6.771967950E0
1.531001208E0,-1.707434918E0,-1.718703964E0,-8.404669665E0,8.746870840E0
1.540967208E0,-3.099930030E0,-2.831243161E0,-3.673306535E0,5.578412402E0
1.550932208E0,-1.754402677E0,-4.176849158E0,-2.089685239E0,4.989066250E0
1.560898208E0,-1.006468366E0,-4.507678773E0,-7.703080970E-1,4.682469547E0
1.570863208E0,-9.882940507E-1,-4.102945323E0,5.809255528E-1,4.260089195E0
1.580828208E0,-1.137169424E0,-3.566198408E0,1.308920859E0,3.965375038E0
1.590794208E0,-9.640175807E-1,-1.785229783E0,1.434728381E0,2.484918671E0
1.600759208E0,-9.513916880E-1,-1.013270725E0,2.063638524E0,2.488065044E0
1.610725208E0,-9.176783967E-1,-2.240524399E-1,2.316102585E0,2.501332509E0
1.620690208E0,-5.773809707E-1,1.802354524E-1,1.761559085E0,1.862510138E0
