"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.582236083E0,-4.825228776E0,2.666953651E0,-8.719227648E-1,5.581731257E0
1.592240083E0,-5.334824730E0,2.539282621E0,6.233118729E-1,5.941113432E0
1.602245083E0,-6.373606564E0,-2.168843383E-1,3.874169794E0,7.461842336E0
1.612249083E0,-7.009749128E0,-7.947122117E0,5.644228392E0,1.200627531E1
1.622254458E0,-3.866543271E0,-1.294130443E1,1.783935356E0,1.362387400E1
1.632258458E0,-6.599302071E-1,-1.577616439E1,-2.043150465E0,1.592159962E1
1.642262458E0,1.151217008E1,-1.889570072E1,-2.573663372E0,2.227557651E1
1.652267458E0,1.960759455E1,-2.211767325E1,-9.310332911E-1,2.957221765E1
1.662271458E0,1.826784424E1,-2.474731114E1,-1.362910978E0,3.078962598E1
1.672275458E0,2.087457859E1,-3.090588635E1,-4.642651806E0,3.758292243E1
1.682280458E0,2.009561720E1,-2.253735364E1,-5.081500836E-1,3.019974100E1
1.692284458E0,1.533059837E1,-1.056285708E1,-3.079719129E0,1.887023757E1
1.702289458E0,1.138903825E1,-3.467728080E0,-5.873026432E0,1.327508078E1
1.712293458E0,8.298933880E0,7.655157191E-1,-9.436509100E0,1.258991747E1
1.722297458E0,2.844651996E0,2.383832054E0,-1.232294618E1,1.286972038E1
1.732302458E0,-9.327302992E-1,2.217642490E0,-8.662564620E0,8.990436575E0
1.742306458E0,3.404547161E-1,1.594356199E0,-3.001336033E0,3.415537891E0
1.752310458E0,7.774943250E-1,9.793214983E-1,-5.500335431E-1,1.366054509E0
1.762315458E0,6.095470887E-1,5.196286064E-1,9.467123075E-1,1.240091019E0
1.772319458E0,1.972198597E-1,3.601381981E-1,1.611005122E0,1.662507954E0
1.782324458E0,-5.704260001E-1,5.555965841E-1,1.751949770E0,1.924422351E0
1.792328458E0,-1.258329579E0,6.212953144E-1,1.714907659E0,2.215921812E0
1.802332458E0,-1.752224882E0,2.289529914E-1,1.640632672E0,2.411304019E0
1.812337458E0,-2.181958103E0,-5.400839210E-2,1.514492004E0,2.656603865E0
1.822341458E0,-2.585008724E0,-1.455927461E-1,1.315499415E0,2.904136027E0
1.832345458E0,-3.066854377E0,-9.867234886E-2,1.007243561E0,3.229531172E0
1.842350458E0,-3.499547751E0,5.913084537E-1,8.013630979E-1,3.638497349E0
1.852354458E0,-3.686868274E0,1.479575356E0,5.547181861E-1,4.011215922E0
1.862359458E0,-3.073546223E0,2.495452477E0,4.648303286E-1,3.986230887E0
1.872363458E0,-2.121184190E0,2.876343028E0,1.480223373E-1,3.576965501E0
1.882367458E0,-1.267850016E0,3.413939543E0,9.480331935E-2,3.642995270E0
1.892372458E0,-4.185504207E-1,3.951578743E0,5.198817909E-1,4.007547392E0
1.902376458E0,-9.379898697E-2,4.237196517E0,7.709577227E-1,4.307784626E0
1.912380458E0,2.184870601E-1,5.138950022E0,1.115486194E0,5.263160018E0
1.922385458E0,9.018239638E-1,6.106946048E0,1.935000365E0,6.469335585E0
1.932389458E0,9.804573199E-1,6.718419210E0,2.411056251E0,7.204973663E0
