"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.323927500E0,-2.491745342E0,-3.203687409E0,-3.883449910E0,5.617258323E0
1.333892500E0,-1.916067665E0,-2.439295525E0,-3.042208655E0,4.344710745E0
1.343857500E0,1.302239245E-1,1.067704502E-1,-1.569779767E0,1.578786469E0
1.353823500E0,9.066984951E-1,6.544501966E-1,-1.675171151E0,2.014101687E0
1.363788500E0,2.592339671E-1,-1.001887365E0,-2.341027658E0,2.559568525E0
1.373754500E0,5.519233632E-1,-2.546736651E0,-4.278771682E-1,2.640750999E0
1.383719500E0,7.165575671E-1,-3.455309764E0,1.173690548E0,3.718893627E0
1.393684500E0,5.110220897E-1,-4.276347719E0,1.951131663E0,4.728129456E0
1.403650500E0,1.376376092E-1,-5.556775095E0,2.712084069E-1,5.565091875E0
1.413615500E0,1.461336136E-1,-3.882716669E0,-1.072386367E0,4.030738926E0
1.423580500E0,1.231489690E0,4.513945234E-1,-1.573512629E0,2.048478915E0
1.433546500E0,9.316479796E-1,4.378188966E0,-2.839641809E-2,4.476305724E0
1.443511500E0,-1.334388406E0,5.324952875E0,2.475101827E0,6.021780850E0
1.453477500E0,-3.176902192E0,4.440776685E0,1.715942616E0,5.723431153E0
1.463442500E0,-3.744674433E0,3.259124276E0,-3.423895597E-1,4.976113772E0
1.473407500E0,-3.600753406E0,2.776722845E0,-1.831800517E0,4.902153403E0
1.483373500E0,-3.653542653E0,2.204364925E0,-2.298251621E0,4.846602847E0
1.493338042E0,-3.801098894E0,6.629318753E-1,-3.714177110E0,5.355645907E0
1.503303042E0,-3.673648889E0,-1.302506171E0,-5.689868249E0,6.896870245E0
1.513269042E0,-1.982721831E0,-1.254277751E0,-4.781879858E0,5.326422205E0
1.523234042E0,1.737377340E-1,3.038669336E-1,-1.855527349E0,1.888253599E0
1.533200042E0,4.918671960E-1,8.573599818E-1,-9.844208550E-1,1.395021110E0
1.543165042E0,7.320392400E-1,2.840831718E-1,-2.840766814E0,2.947293807E0
1.553130042E0,6.538637209E-1,-5.922644734E-3,-2.637374926E0,2.717226406E0
1.563096042E0,2.257491265E0,-7.083065611E-1,-9.666744094E-1,2.555860796E0
1.573061042E0,6.781811798E0,-1.879453570E0,-2.035883546E-1,7.040366838E0
1.583027042E0,9.616571183E0,-2.888489449E0,2.527469198E-1,1.004418706E1
1.592992042E0,1.004393306E1,-3.453884212E0,5.132777993E-1,1.063359590E1
1.602957042E0,7.759121854E0,-2.561094489E0,1.090230900E0,8.243286987E0
1.612923042E0,5.334535292E0,-1.713722429E0,1.842903210E0,5.898339053E0
1.622888042E0,2.855804683E0,-2.053223464E0,1.333459868E0,3.761577090E0
1.632853042E0,1.402320773E0,-2.039600621E0,1.467918639E0,2.877717737E0
1.642819042E0,1.639746380E-1,-1.933176618E0,2.193638062E0,2.928499183E0
1.652784042E0,-1.398670356E0,-1.014178505E0,2.645093250E0,3.159328268E0
1.662750042E0,-2.371019050E0,-1.991228360E-1,2.963810942E0,3.800731053E0
1.672715042E0,-2.244107573E0,1.140061457E0,2.785213587E0,3.754087592E0
1.682680042E0,-2.801886338E0,1.485316737E0,3.140654132E0,4.463232152E0
1.692646042E0,-2.765365798E0,2.939253221E0,2.802351776E0,4.913210048E0
1.702611042E0,-2.812777362E0,5.233705321E0,1.813884794E0,6.212372004E0
1.712576042E0,-3.476524631E0,5.884153098E0,7.570333095E-1,6.876233026E0
1.722542042E0,-3.651218970E0,5.428580155E0,-7.565441899E-1,6.585836437E0
1.732507042E0,-3.900415606E0,4.755375014E0,-1.382862847E0,6.303899038E0
1.742473042E0,-4.037142804E0,4.122122144E0,-3.944576995E-1,5.783252533E0
1.752438042E0,-3.316926050E0,2.680765359E0,8.910843828E-1,4.356894847E0
1.762403042E0,-2.434562497E0,5.264394432E-1,1.131823314E0,2.735919782E0
1.772369042E0,-2.730311156E0,-1.207515521E0,1.182356999E0,3.211021771E0
1.782334042E0,-3.363574551E0,-8.107351613E-1,2.063401420E0,4.028467535E0
1.792299042E0,-3.858015692E0,1.675548881E-1,2.851937042E0,4.800615024E0
1.802265042E0,-4.542757389E0,-5.960031831E-1,2.765442982E0,5.351592228E0
1.812230042E0,-4.708874447E0,2.603238881E-2,2.921125098E0,5.541403079E0
1.822196042E0,-4.782575676E0,1.202754133E0,2.372627034E0,5.472568561E0
1.832161042E0,-4.610764015E0,1.193202707E0,1.672198134E0,5.047685024E0
1.842126042E0,-4.003418988E0,1.376005379E0,1.954480656E0,4.662697613E0
1.852092042E0,-3.090429766E0,5.876223689E-1,2.290148841E0,3.891122962E0
1.862057042E0,-2.176407341E0,-3.583355016E-1,2.560451003E0,3.379506263E0
1.872022042E0,-8.404998279E-1,-1.209196596E0,3.008318778E0,3.349414611E0
1.881988042E0,9.889559555E-1,-2.109208800E0,2.331345692E0,3.295750048E0
1.891953042E0,3.724419970E0,-4.258127795E0,-3.022791222E-1,5.665185707E0
1.901919042E0,2.968134373E0,-5.605262547E0,-8.092591779E-1,6.394035525E0
1.911884042E0,8.524506596E-1,-7.056981182E0,-7.982595420E-1,7.152962591E0
1.921849042E0,5.586919173E-1,-8.966987039E0,-1.262022096E0,9.072579180E0
1.931815042E0,-2.782734149E-1,-1.135674875E1,-1.357313146E0,1.144095614E1
1.941780042E0,-8.214615130E-1,-1.020422980E1,-3.997355425E-1,1.024504238E1
1.951745042E0,9.400919437E-1,-8.960339924E0,-5.526974980E-1,9.026457718E0
1.961711042E0,2.267735733E0,-7.707790902E0,-2.719979711E0,8.482390911E0
1.971676042E0,2.395206788E0,-5.917453576E0,-5.472791537E0,8.408609849E0
1.981642042E0,3.148579448E0,-3.611010007E0,-6.020462805E0,7.694083324E0
1.991607042E0,3.266700221E0,-2.342388158E0,-6.023336127E0,7.241456395E0
2.001572042E0,3.528960122E0,4.119281566E-1,-5.592558886E0,6.625704434E0
2.011538042E0,3.033357725E0,2.687969128E0,-4.289320936E0,5.901246582E0
2.021503042E0,2.053012087E0,3.414076953E0,-2.811566988E0,4.876032096E0
2.031468042E0,9.348198017E-1,3.077923449E0,-1.446929766E0,3.527195283E0
2.041434042E0,-4.471215244E-1,2.435124999E0,-4.172619867E-1,2.510748690E0
2.051399042E0,-1.585039976E0,1.935158240E0,4.761832094E-1,2.546358103E0
2.061365042E0,-2.545877110E0,1.288496534E0,1.304740684E0,3.137524794E0
2.071330042E0,-3.447096180E0,6.804656285E-1,1.792143531E0,3.944272300E0
2.081295042E0,-3.786829642E0,6.033279902E-1,2.039987122E0,4.343458398E0
2.091261042E0,-3.394453112E0,6.913543135E-1,1.974847970E0,3.987518931E0
2.101226042E0,-2.825700878E0,5.156829053E-1,1.356803123E0,3.176700965E0
2.111191042E0,-1.968122356E0,4.217356914E-1,8.393641524E-1,2.180802326E0
2.121157042E0,-1.136171158E0,7.401276934E-1,4.010638838E-1,1.414046018E0
2.131122042E0,-7.584351064E-1,1.226140072E0,2.435803860E-2,1.441955825E0
2.141087042E0,-3.237777261E-1,1.436524061E0,-9.915942192E-2,1.475894978E0
2.151053042E0,-4.200845108E-1,7.456626678E-1,-2.390401693E-1,8.886079073E-1
2.161018042E0,-7.639442798E-1,-4.638356441E-1,-4.359625518E-1,9.943931386E-1
2.170984042E0,-4.825090928E-1,-1.410387007E0,-5.487689365E-1,1.588443855E0
2.180949042E0,1.724514927E-1,-1.876667957E0,-8.812373793E-1,2.080432997E0
2.190914042E0,9.750170705E-1,-2.099698303E0,-1.676433857E0,2.858290001E0
2.200880042E0,1.484088529E0,-1.814496267E0,-2.449520990E0,3.390437810E0
2.210845042E0,1.537886129E0,-1.057903984E0,-2.266983927E0,2.936574656E0
2.220810042E0,1.151512571E0,-5.011578369E-1,-1.426121572E0,1.900253435E0
2.230776042E0,6.973086063E-1,-1.336550707E-1,-8.226146570E-1,1.086645225E0
2.240741042E0,4.344134782E-1,3.576110315E-1,-4.724386525E-1,7.347101472E-1
2.250707042E0,2.761564670E-1,7.747677684E-1,-2.952421443E-1,8.738966832E-1
2.260672042E0,7.290761635E-2,9.621716148E-1,-4.385060906E-2,9.659257801E-1
2.270637042E0,-2.545175298E-1,1.231199083E0,3.293783355E-1,1.299661665E0
2.280603042E0,-3.603998610E-1,1.438014516E0,6.690175112E-1,1.626455729E0
2.290568042E0,6.141739905E-2,1.066090670E0,1.070877055E0,1.512315801E0
2.300533042E0,5.262888774E-2,5.266698235E-1,1.048831736E0,1.174818673E0
2.310499042E0,1.890428209E-1,1.922587895E-1,8.466255172E-1,8.885242803E-1
2.320464042E0,8.477581228E-1,-3.162753099E-1,7.182611534E-1,1.155258842E0
2.330430042E0,1.486719191E0,-2.988096768E-1,1.603568195E-1,1.524905075E0
2.340395042E0,1.898941609E0,-1.648528898E-1,-4.981909597E-1,1.970114195E0
2.350360042E0,1.856694014E0,-7.524922156E-1,-6.186611438E-1,2.096735274E0
2.360326042E0,1.964889431E0,-1.623981117E0,-6.141669738E-1,2.622080513E0
2.370291042E0,2.255780954E0,-2.585652210E0,-9.272676842E-1,3.554429690E0
2.380256042E0,2.239674945E0,-3.290437578E0,-1.668343942E0,4.315842308E0
2.390222042E0,1.803924647E0,-3.369578472E0,-2.476971767E0,4.554513404E0
2.400187042E0,9.926665986E-1,-2.174654346E0,-2.903445457E0,3.760917976E0
2.410153042E0,6.899699852E-1,-1.094142687E-1,-1.653682926E0,1.795187256E0
2.420118042E0,1.020360620E0,2.041473484E-1,4.578945222E0,4.695694973E0
2.430083042E0,-3.822510521E-1,-1.275242651E-1,3.287899886E0,3.312501165E0
2.440049042E0,-6.572635844E-1,-6.314548516E-1,5.575596113E0,5.649601992E0
2.450014042E0,-2.127021173E-1,-6.484287339E-1,4.724215786E0,4.773250131E0
2.459979042E0,-4.485711953E-1,-1.776626775E0,4.060163877E0,4.454497673E0
2.469945042E0,-4.360107914E-1,-2.304837924E0,3.210510818E0,3.976149265E0
2.479910042E0,-7.170724145E-1,-2.915437512E0,3.058732302E0,4.286001870E0
2.489875500E0,-1.447110153E0,-3.704356127E0,3.180201191E0,5.092156883E0
2.499841500E0,-9.744665551E-1,-2.750955335E0,1.764479001E-1,2.923777383E0
2.509806500E0,-1.068734781E0,-2.033107288E0,-8.999964166E-1,2.466923758E0
2.519772500E0,-9.378802344E-1,-6.517938066E-1,-3.013763705E0,3.222921993E0
2.529737500E0,-1.063348326E-1,5.263891572E-1,-3.342034578E0,3.384905872E0
2.539702500E0,8.547544625E-1,1.719552687E0,-2.360517451E0,3.042944178E0
2.549668500E0,1.025595194E0,3.161409994E0,-1.805102130E0,3.782162391E0
2.559633500E0,1.471938892E0,4.981289792E0,-1.808693490E0,5.500111293E0
2.569598500E0,1.668728104E0,5.785468470E0,-1.421242948E0,6.186778679E0
2.579564500E0,1.606266977E0,6.353024949E0,-8.303303504E-1,6.605336335E0
2.589529500E0,1.675402409E0,6.368277411E0,-5.426414931E-1,6.607298253E0
2.599495500E0,1.199905955E0,4.852549306E0,1.046651602E-1,4.999796382E0
2.609460500E0,5.595156804E-1,3.463416343E0,3.835444562E-1,3.529223273E0
2.619425500E0,-2.053743866E-1,2.100545565E0,5.310920727E-1,2.176356841E0
2.629391500E0,-9.245246091E-1,8.720718688E-1,5.667438622E-1,1.391565199E0
2.639356500E0,-1.382452519E0,4.223034561E-2,2.253775652E-1,1.401339865E0
2.649321500E0,-1.770667877E0,-5.339455140E-1,-1.681774704E-1,1.857053097E0
2.659287500E0,-2.018485740E0,-9.784122562E-1,-3.684004600E-1,2.273168301E0
2.669252500E0,-1.681996021E0,-8.260630524E-1,-1.922775006E-1,1.883736027E0
2.679217500E0,-1.016425590E0,-1.739996892E-1,2.761020148E-1,1.067534165E0
2.689183500E0,-3.046010515E-1,3.678571075E-1,5.828589347E-1,7.535417639E-1
2.699148500E0,9.577142823E-1,2.664773224E0,7.231064487E-1,2.922518763E0
2.709114500E0,1.169300751E0,6.177914874E0,6.504009998E-1,6.321148463E0
2.719079500E0,-2.548023623E-1,4.468585458E0,2.677687092E-1,4.483846599E0
2.729044500E0,-1.093045165E0,2.295046177E0,-6.070330784E-1,2.613517523E0
2.739010500E0,-2.110677328E0,-5.794637489E-1,-1.723641938E0,2.785978921E0
2.748975500E0,-1.899388775E0,-3.238132480E0,-2.426635280E0,4.470093786E0
2.758940500E0,-4.919315153E-1,-2.839007387E0,-1.802366657E0,3.398600465E0
2.768906500E0,1.821039301E-1,-2.456635151E0,-6.943814170E-1,2.559371731E0
2.778871500E0,7.689556360E-1,-2.439182382E0,-3.338456082E-1,2.579216228E0
2.788837500E0,7.559265777E-1,-3.783223372E0,-3.963748553E-1,3.878313692E0
2.798802500E0,9.702337557E-1,-5.338980930E0,-7.186005843E-1,5.473797376E0
2.808767500E0,8.242746815E-1,-7.697476999E0,-1.049889790E0,7.812352364E0
2.818733500E0,1.161430106E0,-9.405107798E0,-1.033750598E0,9.532765227E0
2.828698500E0,3.197602504E0,-8.396635591E0,-7.598670164E-1,9.016958961E0
2.838663500E0,5.149527050E0,-6.052357028E0,-4.768228948E-1,7.960905382E0
2.848629500E0,5.062628070E0,-4.227857929E0,-3.435809299E-1,6.604773539E0
2.858594500E0,3.782865814E0,-2.975828725E0,-4.348980662E-1,4.832676970E0
2.868559500E0,2.291564452E0,-1.873619218E0,-4.344054383E-1,2.991726040E0
2.878525500E0,1.295612303E0,-8.719443995E-1,1.332469350E-1,1.567371373E0
2.888490500E0,4.071746626E-1,-5.381344593E-1,1.336132046E0,1.496872989E0
2.898456500E0,-1.595102888E-1,-1.992625844E-1,4.278563814E0,4.286170484E0
2.908421500E0,-9.317786649E-1,-1.227207774E-1,6.237778083E0,6.308180981E0
2.918386500E0,-1.814423761E0,-3.336035335E-1,7.526027865E0,7.748839934E0
2.928352500E0,-2.898105488E0,-1.046078575E0,8.294218100E0,8.848013884E0
2.938317500E0,-3.826987149E0,-1.434927771E0,8.583903197E0,9.507273134E0
2.948282500E0,-3.856386950E0,-9.551841921E-1,8.457425584E0,9.344096781E0
2.958248500E0,-3.345628277E0,2.221941948E-2,7.628961080E0,8.330352299E0
2.968213500E0,-4.163905469E0,3.235147476E-2,5.466522152E0,6.871827982E0
2.978178500E0,-4.151572230E0,9.299552107E-1,3.005853592E0,5.209176949E0
2.988144500E0,-2.594436482E0,2.036298698E0,7.181298834E-1,3.375399766E0
2.998109500E0,-4.754102075E-1,2.493592477E0,-1.634852845E0,3.019397644E0
3.008075500E0,2.214130653E0,3.330535444E0,-4.673288877E0,6.150973079E0
3.018040500E0,2.260898145E0,3.266999014E0,-5.393502123E0,6.698866183E0
3.028005500E0,8.422852752E-1,2.692694848E0,-3.433536194E0,4.444009544E0
3.037971500E0,-1.311702379E0,1.490893226E0,-2.183368597E0,2.951342775E0
3.047936500E0,-4.109742711E0,1.227300160E0,-3.693891365E0,5.660484453E0
3.057901500E0,-5.565945284E0,1.664366081E0,-6.181064769E0,8.482654245E0
3.067867500E0,-5.025412881E0,1.182289463E0,-7.008105476E0,8.704373921E0
3.077832500E0,-4.281668685E0,4.758399779E-1,-5.624806280E0,7.085023366E0
3.087798500E0,-2.560880481E0,4.152487904E-1,-1.942203257E0,3.240785999E0
3.097763500E0,-4.250238732E-1,5.931245989E-1,-3.744439960E-2,7.306464026E-1
3.107728500E0,-3.266921246E-1,1.104398704E-1,8.842650676E-1,9.491308756E-1
3.117694500E0,-1.663992152E0,-8.175284564E-2,6.355990657E-1,1.783126350E0
3.127659500E0,-7.489619592E-1,7.502287585E-1,-3.999580291E-1,1.133028522E0
3.137624500E0,-1.016517976E-1,1.384379176E0,1.656675531E-1,1.397957271E0
3.147590500E0,-3.947586849E-1,9.824561906E-1,6.480700073E-1,1.241390076E0
